categoryName,trending_date,country,view_count
Film & Animation,2020-12-01 00:00:00+00:00,Canada,10431198
Film & Animation,2020-12-01 00:00:00+00:00,France,1727403
Film & Animation,2020-12-01 00:00:00+00:00,Germany,1693621
Film & Animation,2020-12-01 00:00:00+00:00,India,5219371
Film & Animation,2020-12-01 00:00:00+00:00,Japan,7417989
Film & Animation,2020-12-01 00:00:00+00:00,Mexico,1166720
Film & Animation,2020-12-01 00:00:00+00:00,Russia,6688385
Film & Animation,2020-12-01 00:00:00+00:00,South Korea,3165596
Film & Animation,2020-12-01 00:00:00+00:00,United Kingdom,4426095
Film & Animation,2020-12-01 00:00:00+00:00,United States,11169679
Film & Animation,2020-12-02 00:00:00+00:00,Brazil,5397136
Film & Animation,2020-12-02 00:00:00+00:00,Canada,5850998
Film & Animation,2020-12-02 00:00:00+00:00,France,1127286
Film & Animation,2020-12-02 00:00:00+00:00,Germany,1468105
Film & Animation,2020-12-02 00:00:00+00:00,India,6961930
Film & Animation,2020-12-02 00:00:00+00:00,Japan,6253469
Film & Animation,2020-12-02 00:00:00+00:00,Mexico,1246503
Film & Animation,2020-12-02 00:00:00+00:00,Russia,3263169
Film & Animation,2020-12-02 00:00:00+00:00,South Korea,2452660
Film & Animation,2020-12-02 00:00:00+00:00,United Kingdom,3820311
Film & Animation,2020-12-02 00:00:00+00:00,United States,11342817
Film & Animation,2020-12-03 00:00:00+00:00,Brazil,5779218
Film & Animation,2020-12-03 00:00:00+00:00,Canada,2610452
Film & Animation,2020-12-03 00:00:00+00:00,France,1186883
Film & Animation,2020-12-03 00:00:00+00:00,Germany,475319
Film & Animation,2020-12-03 00:00:00+00:00,India,8529554
Film & Animation,2020-12-03 00:00:00+00:00,Japan,4764877
Film & Animation,2020-12-03 00:00:00+00:00,Mexico,914563
Film & Animation,2020-12-03 00:00:00+00:00,Russia,3296338
Film & Animation,2020-12-03 00:00:00+00:00,South Korea,4028003
Film & Animation,2020-12-03 00:00:00+00:00,United Kingdom,735664
Film & Animation,2020-12-03 00:00:00+00:00,United States,6095690
Film & Animation,2020-12-04 00:00:00+00:00,Brazil,4376568
Film & Animation,2020-12-04 00:00:00+00:00,Canada,2183403
Film & Animation,2020-12-04 00:00:00+00:00,France,1202491
Film & Animation,2020-12-04 00:00:00+00:00,Germany,987241
Film & Animation,2020-12-04 00:00:00+00:00,India,3056902
Film & Animation,2020-12-04 00:00:00+00:00,Japan,4102057
Film & Animation,2020-12-04 00:00:00+00:00,Mexico,959233
Film & Animation,2020-12-04 00:00:00+00:00,Russia,4300087
Film & Animation,2020-12-04 00:00:00+00:00,South Korea,3903131
Film & Animation,2020-12-04 00:00:00+00:00,United Kingdom,1232805
Film & Animation,2020-12-04 00:00:00+00:00,United States,2306044
Film & Animation,2020-12-05 00:00:00+00:00,Brazil,4235644
Film & Animation,2020-12-05 00:00:00+00:00,Canada,2459283
Film & Animation,2020-12-05 00:00:00+00:00,France,1341153
Film & Animation,2020-12-05 00:00:00+00:00,Germany,1421693
Film & Animation,2020-12-05 00:00:00+00:00,India,5420931
Film & Animation,2020-12-05 00:00:00+00:00,Japan,6580756
Film & Animation,2020-12-05 00:00:00+00:00,Mexico,996154
Film & Animation,2020-12-05 00:00:00+00:00,Russia,6579005
Film & Animation,2020-12-05 00:00:00+00:00,South Korea,4541852
Film & Animation,2020-12-05 00:00:00+00:00,United Kingdom,1107409
Film & Animation,2020-12-05 00:00:00+00:00,United States,1438242
Film & Animation,2020-12-07 00:00:00+00:00,Brazil,5036017
Film & Animation,2020-12-07 00:00:00+00:00,Canada,5748493
Film & Animation,2020-12-07 00:00:00+00:00,France,605369
Film & Animation,2020-12-07 00:00:00+00:00,Germany,3034689
Film & Animation,2020-12-07 00:00:00+00:00,India,1499003
Film & Animation,2020-12-07 00:00:00+00:00,Japan,6879378
Film & Animation,2020-12-07 00:00:00+00:00,Mexico,755617
Film & Animation,2020-12-07 00:00:00+00:00,Russia,6206043
Film & Animation,2020-12-07 00:00:00+00:00,South Korea,6052474
Film & Animation,2020-12-07 00:00:00+00:00,United Kingdom,5107467
Film & Animation,2020-12-07 00:00:00+00:00,United States,4289266
Film & Animation,2020-12-08 00:00:00+00:00,Brazil,3907788
Film & Animation,2020-12-08 00:00:00+00:00,Canada,9094129
Film & Animation,2020-12-08 00:00:00+00:00,France,980988
Film & Animation,2020-12-08 00:00:00+00:00,Germany,4872561
Film & Animation,2020-12-08 00:00:00+00:00,India,629306
Film & Animation,2020-12-08 00:00:00+00:00,Japan,11281642
Film & Animation,2020-12-08 00:00:00+00:00,Mexico,1061116
Film & Animation,2020-12-08 00:00:00+00:00,Russia,10202344
Film & Animation,2020-12-08 00:00:00+00:00,South Korea,5712222
Film & Animation,2020-12-08 00:00:00+00:00,United Kingdom,10923410
Film & Animation,2020-12-08 00:00:00+00:00,United States,7454452
Film & Animation,2020-12-09 00:00:00+00:00,Brazil,1886919
Film & Animation,2020-12-09 00:00:00+00:00,Canada,12939494
Film & Animation,2020-12-09 00:00:00+00:00,France,1122653
Film & Animation,2020-12-09 00:00:00+00:00,Germany,5780406
Film & Animation,2020-12-09 00:00:00+00:00,Japan,12249282
Film & Animation,2020-12-09 00:00:00+00:00,Mexico,1347855
Film & Animation,2020-12-09 00:00:00+00:00,Russia,7088989
Film & Animation,2020-12-09 00:00:00+00:00,South Korea,5871832
Film & Animation,2020-12-09 00:00:00+00:00,United Kingdom,12770031
Film & Animation,2020-12-09 00:00:00+00:00,United States,14380418
Film & Animation,2020-12-10 00:00:00+00:00,Brazil,2007717
Film & Animation,2020-12-10 00:00:00+00:00,Canada,14906856
Film & Animation,2020-12-10 00:00:00+00:00,France,787967
Film & Animation,2020-12-10 00:00:00+00:00,Germany,9319433
Film & Animation,2020-12-10 00:00:00+00:00,India,161622
Film & Animation,2020-12-10 00:00:00+00:00,Japan,6427424
Film & Animation,2020-12-10 00:00:00+00:00,Mexico,1898602
Film & Animation,2020-12-10 00:00:00+00:00,Russia,5615784
Film & Animation,2020-12-10 00:00:00+00:00,South Korea,5993485
Film & Animation,2020-12-10 00:00:00+00:00,United Kingdom,17969619
Film & Animation,2020-12-10 00:00:00+00:00,United States,16771534
Film & Animation,2020-12-11 00:00:00+00:00,Brazil,2083726
Film & Animation,2020-12-11 00:00:00+00:00,Canada,21534376
Film & Animation,2020-12-11 00:00:00+00:00,France,858108
Film & Animation,2020-12-11 00:00:00+00:00,Germany,4875677
Film & Animation,2020-12-11 00:00:00+00:00,India,204789
Film & Animation,2020-12-11 00:00:00+00:00,Japan,12310080
Film & Animation,2020-12-11 00:00:00+00:00,Mexico,2865275
Film & Animation,2020-12-11 00:00:00+00:00,Russia,10236055
Film & Animation,2020-12-11 00:00:00+00:00,South Korea,5891567
Film & Animation,2020-12-11 00:00:00+00:00,United Kingdom,16727400
Film & Animation,2020-12-11 00:00:00+00:00,United States,24863584
Film & Animation,2020-12-12 00:00:00+00:00,Brazil,2142228
Film & Animation,2020-12-12 00:00:00+00:00,Canada,27795843
Film & Animation,2020-12-12 00:00:00+00:00,France,645471
Film & Animation,2020-12-12 00:00:00+00:00,Germany,8972266
Film & Animation,2020-12-12 00:00:00+00:00,India,221309
Film & Animation,2020-12-12 00:00:00+00:00,Japan,12240479
Film & Animation,2020-12-12 00:00:00+00:00,Mexico,3619290
Film & Animation,2020-12-12 00:00:00+00:00,Russia,16773346
Film & Animation,2020-12-12 00:00:00+00:00,South Korea,6613533
Film & Animation,2020-12-12 00:00:00+00:00,United Kingdom,21865426
Film & Animation,2020-12-12 00:00:00+00:00,United States,31676347
Film & Animation,2020-12-13 00:00:00+00:00,Brazil,2184273
Film & Animation,2020-12-13 00:00:00+00:00,Canada,31894273
Film & Animation,2020-12-13 00:00:00+00:00,France,372167
Film & Animation,2020-12-13 00:00:00+00:00,Germany,12810783
Film & Animation,2020-12-13 00:00:00+00:00,India,3100974
Film & Animation,2020-12-13 00:00:00+00:00,Japan,13293390
Film & Animation,2020-12-13 00:00:00+00:00,Mexico,2630867
Film & Animation,2020-12-13 00:00:00+00:00,Russia,12625055
Film & Animation,2020-12-13 00:00:00+00:00,South Korea,8421597
Film & Animation,2020-12-13 00:00:00+00:00,United Kingdom,14885854
Film & Animation,2020-12-13 00:00:00+00:00,United States,36595325
Film & Animation,2020-12-14 00:00:00+00:00,Brazil,2216446
Film & Animation,2020-12-14 00:00:00+00:00,Canada,12741119
Film & Animation,2020-12-14 00:00:00+00:00,France,630382
Film & Animation,2020-12-14 00:00:00+00:00,Germany,11495370
Film & Animation,2020-12-14 00:00:00+00:00,India,4607364
Film & Animation,2020-12-14 00:00:00+00:00,Japan,12566430
Film & Animation,2020-12-14 00:00:00+00:00,Mexico,3780792
Film & Animation,2020-12-14 00:00:00+00:00,Russia,13142794
Film & Animation,2020-12-14 00:00:00+00:00,South Korea,3841861
Film & Animation,2020-12-14 00:00:00+00:00,United Kingdom,14519917
Film & Animation,2020-12-14 00:00:00+00:00,United States,16289418
Film & Animation,2020-12-15 00:00:00+00:00,Brazil,2573518
Film & Animation,2020-12-15 00:00:00+00:00,Canada,15711252
Film & Animation,2020-12-15 00:00:00+00:00,France,833787
Film & Animation,2020-12-15 00:00:00+00:00,Germany,4786720
Film & Animation,2020-12-15 00:00:00+00:00,India,5522426
Film & Animation,2020-12-15 00:00:00+00:00,Japan,4824300
Film & Animation,2020-12-15 00:00:00+00:00,Mexico,4092646
Film & Animation,2020-12-15 00:00:00+00:00,Russia,7005755
Film & Animation,2020-12-15 00:00:00+00:00,South Korea,6074780
Film & Animation,2020-12-15 00:00:00+00:00,United Kingdom,17129621
Film & Animation,2020-12-15 00:00:00+00:00,United States,19773311
Film & Animation,2020-12-16 00:00:00+00:00,Brazil,1528586
Film & Animation,2020-12-16 00:00:00+00:00,Canada,20693243
Film & Animation,2020-12-16 00:00:00+00:00,France,2611424
Film & Animation,2020-12-16 00:00:00+00:00,Germany,1242458
Film & Animation,2020-12-16 00:00:00+00:00,India,7463774
Film & Animation,2020-12-16 00:00:00+00:00,Japan,5188588
Film & Animation,2020-12-16 00:00:00+00:00,Mexico,7944920
Film & Animation,2020-12-16 00:00:00+00:00,Russia,8556052
Film & Animation,2020-12-16 00:00:00+00:00,South Korea,6680270
Film & Animation,2020-12-16 00:00:00+00:00,United Kingdom,19165247
Film & Animation,2020-12-16 00:00:00+00:00,United States,24560912
Film & Animation,2020-12-17 00:00:00+00:00,Brazil,995618
Film & Animation,2020-12-17 00:00:00+00:00,Canada,14578621
Film & Animation,2020-12-17 00:00:00+00:00,France,3815260
Film & Animation,2020-12-17 00:00:00+00:00,Germany,1630312
Film & Animation,2020-12-17 00:00:00+00:00,India,34666935
Film & Animation,2020-12-17 00:00:00+00:00,Japan,4240575
Film & Animation,2020-12-17 00:00:00+00:00,Mexico,8928285
Film & Animation,2020-12-17 00:00:00+00:00,Russia,5197371
Film & Animation,2020-12-17 00:00:00+00:00,South Korea,8119965
Film & Animation,2020-12-17 00:00:00+00:00,United Kingdom,12949809
Film & Animation,2020-12-17 00:00:00+00:00,United States,26589067
Film & Animation,2020-12-18 00:00:00+00:00,Brazil,1033375
Film & Animation,2020-12-18 00:00:00+00:00,Canada,17301790
Film & Animation,2020-12-18 00:00:00+00:00,France,4751423
Film & Animation,2020-12-18 00:00:00+00:00,Germany,1883821
Film & Animation,2020-12-18 00:00:00+00:00,India,51464492
Film & Animation,2020-12-18 00:00:00+00:00,Japan,3996236
Film & Animation,2020-12-18 00:00:00+00:00,Mexico,9591896
Film & Animation,2020-12-18 00:00:00+00:00,Russia,8808577
Film & Animation,2020-12-18 00:00:00+00:00,South Korea,8645641
Film & Animation,2020-12-18 00:00:00+00:00,United Kingdom,15674928
Film & Animation,2020-12-18 00:00:00+00:00,United States,29723636
Film & Animation,2020-12-19 00:00:00+00:00,Brazil,1809844
Film & Animation,2020-12-19 00:00:00+00:00,Canada,18549216
Film & Animation,2020-12-19 00:00:00+00:00,France,4703034
Film & Animation,2020-12-19 00:00:00+00:00,Germany,173475
Film & Animation,2020-12-19 00:00:00+00:00,India,48785651
Film & Animation,2020-12-19 00:00:00+00:00,Japan,3906476
Film & Animation,2020-12-19 00:00:00+00:00,Mexico,9409662
Film & Animation,2020-12-19 00:00:00+00:00,Russia,7941938
Film & Animation,2020-12-19 00:00:00+00:00,South Korea,8364194
Film & Animation,2020-12-19 00:00:00+00:00,United Kingdom,10948930
Film & Animation,2020-12-19 00:00:00+00:00,United States,21842067
Film & Animation,2020-12-20 00:00:00+00:00,Brazil,2455744
Film & Animation,2020-12-20 00:00:00+00:00,Canada,21528935
Film & Animation,2020-12-20 00:00:00+00:00,France,5356206
Film & Animation,2020-12-20 00:00:00+00:00,Germany,228807
Film & Animation,2020-12-20 00:00:00+00:00,India,5722416
Film & Animation,2020-12-20 00:00:00+00:00,Japan,6889176
Film & Animation,2020-12-20 00:00:00+00:00,Mexico,9100018
Film & Animation,2020-12-20 00:00:00+00:00,Russia,6840005
Film & Animation,2020-12-20 00:00:00+00:00,South Korea,9493978
Film & Animation,2020-12-20 00:00:00+00:00,United Kingdom,12269992
Film & Animation,2020-12-20 00:00:00+00:00,United States,24075455
Film & Animation,2020-12-21 00:00:00+00:00,Brazil,2838805
Film & Animation,2020-12-21 00:00:00+00:00,Canada,21228661
Film & Animation,2020-12-21 00:00:00+00:00,France,2094303
Film & Animation,2020-12-21 00:00:00+00:00,Germany,6205685
Film & Animation,2020-12-21 00:00:00+00:00,India,6857465
Film & Animation,2020-12-21 00:00:00+00:00,Japan,12058383
Film & Animation,2020-12-21 00:00:00+00:00,Mexico,10438647
Film & Animation,2020-12-21 00:00:00+00:00,Russia,2569334
Film & Animation,2020-12-21 00:00:00+00:00,South Korea,9476978
Film & Animation,2020-12-21 00:00:00+00:00,United Kingdom,18718872
Film & Animation,2020-12-21 00:00:00+00:00,United States,20648385
Film & Animation,2020-12-22 00:00:00+00:00,Brazil,3026075
Film & Animation,2020-12-22 00:00:00+00:00,Canada,16511780
Film & Animation,2020-12-22 00:00:00+00:00,France,2481823
Film & Animation,2020-12-22 00:00:00+00:00,Germany,8152707
Film & Animation,2020-12-22 00:00:00+00:00,India,7057074
Film & Animation,2020-12-22 00:00:00+00:00,Japan,13447123
Film & Animation,2020-12-22 00:00:00+00:00,Mexico,1644608
Film & Animation,2020-12-22 00:00:00+00:00,Russia,4864947
Film & Animation,2020-12-22 00:00:00+00:00,South Korea,9474912
Film & Animation,2020-12-22 00:00:00+00:00,United Kingdom,12105540
Film & Animation,2020-12-22 00:00:00+00:00,United States,21140626
Film & Animation,2020-12-23 00:00:00+00:00,Brazil,3151142
Film & Animation,2020-12-23 00:00:00+00:00,Canada,15555610
Film & Animation,2020-12-23 00:00:00+00:00,France,2208987
Film & Animation,2020-12-23 00:00:00+00:00,Germany,9640142
Film & Animation,2020-12-23 00:00:00+00:00,India,7595757
Film & Animation,2020-12-23 00:00:00+00:00,Japan,14357493
Film & Animation,2020-12-23 00:00:00+00:00,Mexico,2197480
Film & Animation,2020-12-23 00:00:00+00:00,Russia,5731017
Film & Animation,2020-12-23 00:00:00+00:00,South Korea,9859119
Film & Animation,2020-12-23 00:00:00+00:00,United Kingdom,13671863
Film & Animation,2020-12-23 00:00:00+00:00,United States,15683788
Film & Animation,2020-12-24 00:00:00+00:00,Brazil,2126120
Film & Animation,2020-12-24 00:00:00+00:00,Canada,16241805
Film & Animation,2020-12-24 00:00:00+00:00,France,2859867
Film & Animation,2020-12-24 00:00:00+00:00,Germany,9452207
Film & Animation,2020-12-24 00:00:00+00:00,India,7873213
Film & Animation,2020-12-24 00:00:00+00:00,Japan,8909589
Film & Animation,2020-12-24 00:00:00+00:00,Mexico,2558628
Film & Animation,2020-12-24 00:00:00+00:00,Russia,5086818
Film & Animation,2020-12-24 00:00:00+00:00,South Korea,11372806
Film & Animation,2020-12-24 00:00:00+00:00,United Kingdom,14374919
Film & Animation,2020-12-24 00:00:00+00:00,United States,16549242
Film & Animation,2020-12-25 00:00:00+00:00,Brazil,2178605
Film & Animation,2020-12-25 00:00:00+00:00,Canada,18204371
Film & Animation,2020-12-25 00:00:00+00:00,France,4017815
Film & Animation,2020-12-25 00:00:00+00:00,Germany,10163662
Film & Animation,2020-12-25 00:00:00+00:00,India,8373520
Film & Animation,2020-12-25 00:00:00+00:00,Japan,14435785
Film & Animation,2020-12-25 00:00:00+00:00,Mexico,3746646
Film & Animation,2020-12-25 00:00:00+00:00,Russia,7196461
Film & Animation,2020-12-25 00:00:00+00:00,South Korea,7766895
Film & Animation,2020-12-25 00:00:00+00:00,United Kingdom,15451535
Film & Animation,2020-12-25 00:00:00+00:00,United States,18804824
Film & Animation,2020-12-26 00:00:00+00:00,Brazil,2221886
Film & Animation,2020-12-26 00:00:00+00:00,Canada,18778362
Film & Animation,2020-12-26 00:00:00+00:00,France,4607327
Film & Animation,2020-12-26 00:00:00+00:00,Germany,840273
Film & Animation,2020-12-26 00:00:00+00:00,Japan,15630310
Film & Animation,2020-12-26 00:00:00+00:00,Mexico,4309498
Film & Animation,2020-12-26 00:00:00+00:00,Russia,7609428
Film & Animation,2020-12-26 00:00:00+00:00,South Korea,8327540
Film & Animation,2020-12-26 00:00:00+00:00,United Kingdom,13872521
Film & Animation,2020-12-26 00:00:00+00:00,United States,19198081
Film & Animation,2020-12-27 00:00:00+00:00,Brazil,2260985
Film & Animation,2020-12-27 00:00:00+00:00,Canada,18201145
Film & Animation,2020-12-27 00:00:00+00:00,France,5157158
Film & Animation,2020-12-27 00:00:00+00:00,Germany,446948
Film & Animation,2020-12-27 00:00:00+00:00,India,1345151
Film & Animation,2020-12-27 00:00:00+00:00,Japan,17752109
Film & Animation,2020-12-27 00:00:00+00:00,Mexico,3921015
Film & Animation,2020-12-27 00:00:00+00:00,Russia,7231652
Film & Animation,2020-12-27 00:00:00+00:00,South Korea,7184352
Film & Animation,2020-12-27 00:00:00+00:00,United Kingdom,12599933
Film & Animation,2020-12-27 00:00:00+00:00,United States,16238284
Film & Animation,2020-12-28 00:00:00+00:00,Brazil,1612762
Film & Animation,2020-12-28 00:00:00+00:00,Canada,16610290
Film & Animation,2020-12-28 00:00:00+00:00,France,3827937
Film & Animation,2020-12-28 00:00:00+00:00,Germany,409593
Film & Animation,2020-12-28 00:00:00+00:00,India,2521134
Film & Animation,2020-12-28 00:00:00+00:00,Japan,13917384
Film & Animation,2020-12-28 00:00:00+00:00,Mexico,3797587
Film & Animation,2020-12-28 00:00:00+00:00,Russia,4252498
Film & Animation,2020-12-28 00:00:00+00:00,South Korea,9636998
Film & Animation,2020-12-28 00:00:00+00:00,United Kingdom,12967399
Film & Animation,2020-12-28 00:00:00+00:00,United States,17274195
Film & Animation,2020-12-29 00:00:00+00:00,Brazil,1636822
Film & Animation,2020-12-29 00:00:00+00:00,Canada,17989892
Film & Animation,2020-12-29 00:00:00+00:00,France,4010002
Film & Animation,2020-12-29 00:00:00+00:00,Germany,1262939
Film & Animation,2020-12-29 00:00:00+00:00,India,2961402
Film & Animation,2020-12-29 00:00:00+00:00,Japan,17741219
Film & Animation,2020-12-29 00:00:00+00:00,Mexico,4156717
Film & Animation,2020-12-29 00:00:00+00:00,Russia,10140273
