categoryName,trending_date,country,count,view_count
Howto & Style,2021-01-12 00:00:00+00:00,Russia,8,2538179
Howto & Style,2021-01-12 00:00:00+00:00,South Korea,8,4231188
Howto & Style,2021-01-12 00:00:00+00:00,United Kingdom,2,6649208
Howto & Style,2021-01-12 00:00:00+00:00,United States,6,10385719
Howto & Style,2021-01-13 00:00:00+00:00,Brazil,5,1212778
Howto & Style,2021-01-13 00:00:00+00:00,Canada,1,2788825
Howto & Style,2021-01-13 00:00:00+00:00,France,10,2608036
Howto & Style,2021-01-13 00:00:00+00:00,Germany,8,6910597
Howto & Style,2021-01-13 00:00:00+00:00,India,9,9038948
Howto & Style,2021-01-13 00:00:00+00:00,Japan,8,8264858
Howto & Style,2021-01-13 00:00:00+00:00,Mexico,9,5658353
Howto & Style,2021-01-13 00:00:00+00:00,Russia,6,2354066
Howto & Style,2021-01-13 00:00:00+00:00,South Korea,10,5336911
Howto & Style,2021-01-13 00:00:00+00:00,United Kingdom,2,7386967
Howto & Style,2021-01-13 00:00:00+00:00,United States,6,11427494
Howto & Style,2021-01-14 00:00:00+00:00,Brazil,4,1114496
Howto & Style,2021-01-14 00:00:00+00:00,Canada,1,2879163
Howto & Style,2021-01-14 00:00:00+00:00,France,9,2318326
Howto & Style,2021-01-14 00:00:00+00:00,Germany,8,2432203
Howto & Style,2021-01-14 00:00:00+00:00,India,7,6711224
Howto & Style,2021-01-14 00:00:00+00:00,Japan,11,10191486
Howto & Style,2021-01-14 00:00:00+00:00,Mexico,7,5559155
Howto & Style,2021-01-14 00:00:00+00:00,Russia,5,1360106
Howto & Style,2021-01-14 00:00:00+00:00,South Korea,11,6158405
Howto & Style,2021-01-14 00:00:00+00:00,United Kingdom,3,7904144
Howto & Style,2021-01-14 00:00:00+00:00,United States,5,9853935
Howto & Style,2021-01-15 00:00:00+00:00,Brazil,4,1142084
Howto & Style,2021-01-15 00:00:00+00:00,Canada,1,2958671
Howto & Style,2021-01-15 00:00:00+00:00,France,8,1025669
Howto & Style,2021-01-15 00:00:00+00:00,Germany,6,1267625
Howto & Style,2021-01-15 00:00:00+00:00,India,4,2449106
Howto & Style,2021-01-15 00:00:00+00:00,Japan,13,11495122
Howto & Style,2021-01-15 00:00:00+00:00,Mexico,7,6738485
Howto & Style,2021-01-15 00:00:00+00:00,Russia,10,2848099
Howto & Style,2021-01-15 00:00:00+00:00,South Korea,12,7447861
Howto & Style,2021-01-15 00:00:00+00:00,United Kingdom,2,3092906
Howto & Style,2021-01-15 00:00:00+00:00,United States,3,8777369
Howto & Style,2021-01-16 00:00:00+00:00,Brazil,4,1165176
Howto & Style,2021-01-16 00:00:00+00:00,Canada,1,3038416
Howto & Style,2021-01-16 00:00:00+00:00,France,6,480735
Howto & Style,2021-01-16 00:00:00+00:00,Germany,8,1055853
Howto & Style,2021-01-16 00:00:00+00:00,India,7,4034134
Howto & Style,2021-01-16 00:00:00+00:00,Japan,10,10160688
Howto & Style,2021-01-16 00:00:00+00:00,Mexico,7,7864677
Howto & Style,2021-01-16 00:00:00+00:00,Russia,13,5304507
Howto & Style,2021-01-16 00:00:00+00:00,South Korea,12,9433705
Howto & Style,2021-01-16 00:00:00+00:00,United Kingdom,1,155838
Howto & Style,2021-01-16 00:00:00+00:00,United States,3,9135450
Howto & Style,2021-01-17 00:00:00+00:00,Brazil,3,377446
Howto & Style,2021-01-17 00:00:00+00:00,Canada,2,4756236
Howto & Style,2021-01-17 00:00:00+00:00,France,4,283589
Howto & Style,2021-01-17 00:00:00+00:00,Germany,8,1214070
Howto & Style,2021-01-17 00:00:00+00:00,India,5,4432582
Howto & Style,2021-01-17 00:00:00+00:00,Japan,11,6029883
Howto & Style,2021-01-17 00:00:00+00:00,Mexico,9,9818691
Howto & Style,2021-01-17 00:00:00+00:00,Russia,7,2005448
Howto & Style,2021-01-17 00:00:00+00:00,South Korea,10,9944116
Howto & Style,2021-01-17 00:00:00+00:00,United Kingdom,1,167279
Howto & Style,2021-01-17 00:00:00+00:00,United States,3,5392788
Howto & Style,2021-01-18 00:00:00+00:00,Brazil,2,208320
Howto & Style,2021-01-18 00:00:00+00:00,Canada,5,8329658
Howto & Style,2021-01-18 00:00:00+00:00,France,8,873802
Howto & Style,2021-01-18 00:00:00+00:00,Germany,12,2169503
Howto & Style,2021-01-18 00:00:00+00:00,India,7,5688846
Howto & Style,2021-01-18 00:00:00+00:00,Japan,13,4890580
Howto & Style,2021-01-18 00:00:00+00:00,Mexico,10,11138848
Howto & Style,2021-01-18 00:00:00+00:00,Russia,8,1400261
Howto & Style,2021-01-18 00:00:00+00:00,South Korea,8,8978343
Howto & Style,2021-01-18 00:00:00+00:00,United Kingdom,2,369918
Howto & Style,2021-01-18 00:00:00+00:00,United States,3,6068996
Howto & Style,2021-01-19 00:00:00+00:00,Brazil,2,229579
Howto & Style,2021-01-19 00:00:00+00:00,Canada,6,10377610
Howto & Style,2021-01-19 00:00:00+00:00,France,5,912957
Howto & Style,2021-01-19 00:00:00+00:00,Germany,11,1843952
Howto & Style,2021-01-19 00:00:00+00:00,India,6,4065731
Howto & Style,2021-01-19 00:00:00+00:00,Japan,12,4940853
Howto & Style,2021-01-19 00:00:00+00:00,Mexico,9,11039862
Howto & Style,2021-01-19 00:00:00+00:00,Russia,6,718479
Howto & Style,2021-01-19 00:00:00+00:00,South Korea,11,7914403
Howto & Style,2021-01-19 00:00:00+00:00,United Kingdom,3,713838
Howto & Style,2021-01-19 00:00:00+00:00,United States,3,6768161
Howto & Style,2021-01-20 00:00:00+00:00,Brazil,1,58504
Howto & Style,2021-01-20 00:00:00+00:00,Canada,8,13320299
Howto & Style,2021-01-20 00:00:00+00:00,France,6,1222341
Howto & Style,2021-01-20 00:00:00+00:00,Germany,13,2096043
Howto & Style,2021-01-20 00:00:00+00:00,India,7,3840518
Howto & Style,2021-01-20 00:00:00+00:00,Japan,14,5427231
Howto & Style,2021-01-20 00:00:00+00:00,Mexico,10,11981616
Howto & Style,2021-01-20 00:00:00+00:00,Russia,7,1031939
Howto & Style,2021-01-20 00:00:00+00:00,South Korea,8,5389417
Howto & Style,2021-01-20 00:00:00+00:00,United Kingdom,3,742804
Howto & Style,2021-01-20 00:00:00+00:00,United States,3,7375201
Howto & Style,2021-01-21 00:00:00+00:00,Canada,7,12966079
Howto & Style,2021-01-21 00:00:00+00:00,France,8,1529310
Howto & Style,2021-01-21 00:00:00+00:00,Germany,12,2130245
Howto & Style,2021-01-21 00:00:00+00:00,India,6,2851361
Howto & Style,2021-01-21 00:00:00+00:00,Japan,13,4420831
Howto & Style,2021-01-21 00:00:00+00:00,Mexico,8,3521214
Howto & Style,2021-01-21 00:00:00+00:00,Russia,4,863918
Howto & Style,2021-01-21 00:00:00+00:00,South Korea,9,6346674
Howto & Style,2021-01-21 00:00:00+00:00,United Kingdom,2,565935
Howto & Style,2021-01-21 00:00:00+00:00,United States,4,7904318
Howto & Style,2021-01-22 00:00:00+00:00,Canada,10,17894400
Howto & Style,2021-01-22 00:00:00+00:00,France,8,2193882
Howto & Style,2021-01-22 00:00:00+00:00,Germany,8,1129860
Howto & Style,2021-01-22 00:00:00+00:00,India,7,3514337
Howto & Style,2021-01-22 00:00:00+00:00,Japan,12,4691555
Howto & Style,2021-01-22 00:00:00+00:00,Mexico,9,4950838
Howto & Style,2021-01-22 00:00:00+00:00,Russia,3,593044
Howto & Style,2021-01-22 00:00:00+00:00,South Korea,11,7431705
Howto & Style,2021-01-22 00:00:00+00:00,United Kingdom,3,1396752
Howto & Style,2021-01-22 00:00:00+00:00,United States,5,8943121
Howto & Style,2021-01-23 00:00:00+00:00,Canada,11,20747963
Howto & Style,2021-01-23 00:00:00+00:00,France,9,2295340
Howto & Style,2021-01-23 00:00:00+00:00,Germany,5,2047472
Howto & Style,2021-01-23 00:00:00+00:00,India,7,4300968
Howto & Style,2021-01-23 00:00:00+00:00,Japan,15,5909694
Howto & Style,2021-01-23 00:00:00+00:00,Mexico,9,5475532
Howto & Style,2021-01-23 00:00:00+00:00,Russia,3,470921
Howto & Style,2021-01-23 00:00:00+00:00,South Korea,11,7995529
Howto & Style,2021-01-23 00:00:00+00:00,United Kingdom,4,3303344
Howto & Style,2021-01-23 00:00:00+00:00,United States,6,11001755
Howto & Style,2021-01-24 00:00:00+00:00,Brazil,1,83393
Howto & Style,2021-01-24 00:00:00+00:00,Canada,11,25509142
Howto & Style,2021-01-24 00:00:00+00:00,France,6,2569417
Howto & Style,2021-01-24 00:00:00+00:00,Germany,6,2492049
Howto & Style,2021-01-24 00:00:00+00:00,India,6,5001539
Howto & Style,2021-01-24 00:00:00+00:00,Japan,14,6186251
Howto & Style,2021-01-24 00:00:00+00:00,Mexico,6,3572692
Howto & Style,2021-01-24 00:00:00+00:00,Russia,5,541027
Howto & Style,2021-01-24 00:00:00+00:00,South Korea,12,7538452
Howto & Style,2021-01-24 00:00:00+00:00,United Kingdom,2,2181385
Howto & Style,2021-01-24 00:00:00+00:00,United States,5,10251675
Howto & Style,2021-01-25 00:00:00+00:00,Brazil,1,130930
Howto & Style,2021-01-25 00:00:00+00:00,Canada,8,14361145
Howto & Style,2021-01-25 00:00:00+00:00,France,6,1969263
Howto & Style,2021-01-25 00:00:00+00:00,Germany,12,3965099
Howto & Style,2021-01-25 00:00:00+00:00,India,4,2640408
Howto & Style,2021-01-25 00:00:00+00:00,Japan,10,4541620
Howto & Style,2021-01-25 00:00:00+00:00,Mexico,7,3990851
Howto & Style,2021-01-25 00:00:00+00:00,Russia,6,737847
Howto & Style,2021-01-25 00:00:00+00:00,South Korea,14,6497721
Howto & Style,2021-01-25 00:00:00+00:00,United Kingdom,4,4913524
Howto & Style,2021-01-25 00:00:00+00:00,United States,7,12998650
Howto & Style,2021-01-26 00:00:00+00:00,Brazil,1,158439
Howto & Style,2021-01-26 00:00:00+00:00,Canada,7,7105831
Howto & Style,2021-01-26 00:00:00+00:00,France,8,2505158
Howto & Style,2021-01-26 00:00:00+00:00,Germany,14,3225315
Howto & Style,2021-01-26 00:00:00+00:00,India,2,1008237
Howto & Style,2021-01-26 00:00:00+00:00,Japan,8,3228242
Howto & Style,2021-01-26 00:00:00+00:00,Mexico,7,4960199
Howto & Style,2021-01-26 00:00:00+00:00,Russia,2,108672
Howto & Style,2021-01-26 00:00:00+00:00,South Korea,13,7462672
Howto & Style,2021-01-26 00:00:00+00:00,United Kingdom,6,6294264
Howto & Style,2021-01-26 00:00:00+00:00,United States,6,6619787
Howto & Style,2021-01-27 00:00:00+00:00,Brazil,1,169195
Howto & Style,2021-01-27 00:00:00+00:00,Canada,6,8623081
Howto & Style,2021-01-27 00:00:00+00:00,France,9,2081156
Howto & Style,2021-01-27 00:00:00+00:00,Germany,15,6076559
Howto & Style,2021-01-27 00:00:00+00:00,India,2,947359
Howto & Style,2021-01-27 00:00:00+00:00,Japan,9,2753094
Howto & Style,2021-01-27 00:00:00+00:00,Mexico,8,5484372
Howto & Style,2021-01-27 00:00:00+00:00,Russia,5,591104
Howto & Style,2021-01-27 00:00:00+00:00,South Korea,15,8145559
Howto & Style,2021-01-27 00:00:00+00:00,United Kingdom,9,10157897
Howto & Style,2021-01-27 00:00:00+00:00,United States,7,8867647
Howto & Style,2021-01-28 00:00:00+00:00,Brazil,2,214961
Howto & Style,2021-01-28 00:00:00+00:00,Canada,10,12231143
Howto & Style,2021-01-28 00:00:00+00:00,France,10,3000442
Howto & Style,2021-01-28 00:00:00+00:00,Germany,14,8039816
Howto & Style,2021-01-28 00:00:00+00:00,India,7,5940177
Howto & Style,2021-01-28 00:00:00+00:00,Japan,11,3560265
Howto & Style,2021-01-28 00:00:00+00:00,Mexico,8,5733835
Howto & Style,2021-01-28 00:00:00+00:00,Russia,5,847303
Howto & Style,2021-01-28 00:00:00+00:00,South Korea,16,8501596
Howto & Style,2021-01-28 00:00:00+00:00,United Kingdom,10,7804667
Howto & Style,2021-01-28 00:00:00+00:00,United States,7,10310090
Howto & Style,2021-01-29 00:00:00+00:00,Brazil,2,267052
Howto & Style,2021-01-29 00:00:00+00:00,Canada,11,10634512
Howto & Style,2021-01-29 00:00:00+00:00,France,11,2572804
Howto & Style,2021-01-29 00:00:00+00:00,Germany,8,6214713
Howto & Style,2021-01-29 00:00:00+00:00,India,9,10570633
Howto & Style,2021-01-29 00:00:00+00:00,Japan,8,2774285
Howto & Style,2021-01-29 00:00:00+00:00,Mexico,9,5747213
Howto & Style,2021-01-29 00:00:00+00:00,Russia,5,1677457
Howto & Style,2021-01-29 00:00:00+00:00,South Korea,12,6666588
Howto & Style,2021-01-29 00:00:00+00:00,United Kingdom,10,9522469
Howto & Style,2021-01-29 00:00:00+00:00,United States,8,7871229
Howto & Style,2021-01-30 00:00:00+00:00,Brazil,2,292731
Howto & Style,2021-01-30 00:00:00+00:00,Canada,12,12827732
Howto & Style,2021-01-30 00:00:00+00:00,France,9,2025717
Howto & Style,2021-01-30 00:00:00+00:00,Germany,5,5939169
Howto & Style,2021-01-30 00:00:00+00:00,India,9,17660960
Howto & Style,2021-01-30 00:00:00+00:00,Japan,11,3389498
Howto & Style,2021-01-30 00:00:00+00:00,Mexico,10,7352801
Howto & Style,2021-01-30 00:00:00+00:00,Russia,6,2724899
Howto & Style,2021-01-30 00:00:00+00:00,South Korea,10,6553853
Howto & Style,2021-01-30 00:00:00+00:00,United Kingdom,10,8464155
Howto & Style,2021-01-30 00:00:00+00:00,United States,10,9555322
Howto & Style,2021-01-31 00:00:00+00:00,Brazil,2,309853
Howto & Style,2021-01-31 00:00:00+00:00,Canada,11,11846461
Howto & Style,2021-01-31 00:00:00+00:00,France,6,1471144
Howto & Style,2021-01-31 00:00:00+00:00,Germany,5,3629483
Howto & Style,2021-01-31 00:00:00+00:00,India,8,18940138
Howto & Style,2021-01-31 00:00:00+00:00,Japan,7,2453942
Howto & Style,2021-01-31 00:00:00+00:00,Mexico,11,8623122
Howto & Style,2021-01-31 00:00:00+00:00,Russia,9,4057601
Howto & Style,2021-01-31 00:00:00+00:00,South Korea,11,6790041
Howto & Style,2021-01-31 00:00:00+00:00,United Kingdom,8,7702460
Howto & Style,2021-01-31 00:00:00+00:00,United States,9,10209450
Howto & Style,2021-02-01 00:00:00+00:00,Brazil,1,126013
Howto & Style,2021-02-01 00:00:00+00:00,Canada,7,9345743
Howto & Style,2021-02-01 00:00:00+00:00,France,9,1856736
Howto & Style,2021-02-01 00:00:00+00:00,Germany,6,2308851
Howto & Style,2021-02-01 00:00:00+00:00,India,7,21821561
Howto & Style,2021-02-01 00:00:00+00:00,Japan,9,2969482
Howto & Style,2021-02-01 00:00:00+00:00,Mexico,10,9061074
Howto & Style,2021-02-01 00:00:00+00:00,Russia,15,6680344
Howto & Style,2021-02-01 00:00:00+00:00,South Korea,13,8037731
Howto & Style,2021-02-01 00:00:00+00:00,United Kingdom,8,6561794
Howto & Style,2021-02-01 00:00:00+00:00,United States,9,10799699
Howto & Style,2021-02-02 00:00:00+00:00,Brazil,1,135226
Howto & Style,2021-02-02 00:00:00+00:00,Canada,9,7071178
Howto & Style,2021-02-02 00:00:00+00:00,France,10,2237204
Howto & Style,2021-02-02 00:00:00+00:00,Germany,8,2355828
Howto & Style,2021-02-02 00:00:00+00:00,India,5,22524648
Howto & Style,2021-02-02 00:00:00+00:00,Japan,6,1855012
Howto & Style,2021-02-02 00:00:00+00:00,Mexico,10,8632172
Howto & Style,2021-02-02 00:00:00+00:00,Russia,6,1498088
Howto & Style,2021-02-02 00:00:00+00:00,South Korea,14,8403436
Howto & Style,2021-02-02 00:00:00+00:00,United Kingdom,7,4410393
Howto & Style,2021-02-02 00:00:00+00:00,United States,9,7857371
Howto & Style,2021-02-03 00:00:00+00:00,Brazil,1,142260
Howto & Style,2021-02-03 00:00:00+00:00,Canada,9,8382419
Howto & Style,2021-02-03 00:00:00+00:00,France,8,884553
Howto & Style,2021-02-03 00:00:00+00:00,Germany,8,4227293
Howto & Style,2021-02-03 00:00:00+00:00,India,6,23497865
Howto & Style,2021-02-03 00:00:00+00:00,Japan,6,1685440
Howto & Style,2021-02-03 00:00:00+00:00,Mexico,7,7464125
Howto & Style,2021-02-03 00:00:00+00:00,Russia,3,155498
Howto & Style,2021-02-03 00:00:00+00:00,South Korea,13,8530369
Howto & Style,2021-02-03 00:00:00+00:00,United Kingdom,4,1996921
Howto & Style,2021-02-03 00:00:00+00:00,United States,10,9438196
Howto & Style,2021-02-04 00:00:00+00:00,Brazil,1,146206
Howto & Style,2021-02-04 00:00:00+00:00,Canada,7,4862591
Howto & Style,2021-02-04 00:00:00+00:00,France,7,1034886
Howto & Style,2021-02-04 00:00:00+00:00,Germany,9,6741144
Howto & Style,2021-02-04 00:00:00+00:00,India,6,15980176
Howto & Style,2021-02-04 00:00:00+00:00,Japan,6,1785394
Howto & Style,2021-02-04 00:00:00+00:00,Mexico,10,9111306
Howto & Style,2021-02-04 00:00:00+00:00,Russia,6,1275245
Howto & Style,2021-02-04 00:00:00+00:00,South Korea,13,6385686
Howto & Style,2021-02-04 00:00:00+00:00,United Kingdom,3,2773747
Howto & Style,2021-02-04 00:00:00+00:00,United States,10,8660058
Howto & Style,2021-02-05 00:00:00+00:00,Brazil,1,149516
Howto & Style,2021-02-05 00:00:00+00:00,Canada,7,5870316
Howto & Style,2021-02-05 00:00:00+00:00,France,8,1214720
Howto & Style,2021-02-05 00:00:00+00:00,Germany,10,9618972
Howto & Style,2021-02-05 00:00:00+00:00,India,9,17753474
Howto & Style,2021-02-05 00:00:00+00:00,Japan,6,2627397
Howto & Style,2021-02-05 00:00:00+00:00,Mexico,10,10127106
Howto & Style,2021-02-05 00:00:00+00:00,Russia,4,877093
Howto & Style,2021-02-05 00:00:00+00:00,South Korea,11,4458727
Howto & Style,2021-02-05 00:00:00+00:00,United Kingdom,4,5025399
Howto & Style,2021-02-05 00:00:00+00:00,United States,11,10363836
Howto & Style,2021-02-06 00:00:00+00:00,Canada,10,8400506
Howto & Style,2021-02-06 00:00:00+00:00,France,5,992209
Howto & Style,2021-02-06 00:00:00+00:00,Germany,10,11294648
Howto & Style,2021-02-06 00:00:00+00:00,India,9,19546989
Howto & Style,2021-02-06 00:00:00+00:00,Japan,8,4105971
Howto & Style,2021-02-06 00:00:00+00:00,Mexico,8,7597039
Howto & Style,2021-02-06 00:00:00+00:00,Russia,11,3660492
Howto & Style,2021-02-06 00:00:00+00:00,South Korea,10,4647233
Howto & Style,2021-02-06 00:00:00+00:00,United Kingdom,6,6548135
Howto & Style,2021-02-06 00:00:00+00:00,United States,10,9970291
Howto & Style,2021-02-07 00:00:00+00:00,Canada,12,18377092
Howto & Style,2021-02-07 00:00:00+00:00,France,7,1767531
Howto & Style,2021-02-07 00:00:00+00:00,Germany,9,4707153
Howto & Style,2021-02-07 00:00:00+00:00,India,7,5653809
Howto & Style,2021-02-07 00:00:00+00:00,Japan,9,5079662
Howto & Style,2021-02-07 00:00:00+00:00,Mexico,9,7943297
Howto & Style,2021-02-07 00:00:00+00:00,Russia,9,3932783
Howto & Style,2021-02-07 00:00:00+00:00,South Korea,10,5298285
Howto & Style,2021-02-07 00:00:00+00:00,United Kingdom,5,7051286
Howto & Style,2021-02-07 00:00:00+00:00,United States,9,17877199
Howto & Style,2021-02-08 00:00:00+00:00,Canada,11,37995719
Howto & Style,2021-02-08 00:00:00+00:00,France,9,2347218
Howto & Style,2021-02-08 00:00:00+00:00,Germany,11,5738825
Howto & Style,2021-02-08 00:00:00+00:00,India,8,5610900
Howto & Style,2021-02-08 00:00:00+00:00,Japan,10,5807007
Howto & Style,2021-02-08 00:00:00+00:00,Mexico,10,8510818
Howto & Style,2021-02-08 00:00:00+00:00,Russia,6,4528235
Howto & Style,2021-02-08 00:00:00+00:00,South Korea,11,4835563
Howto & Style,2021-02-08 00:00:00+00:00,United Kingdom,6,8194415
Howto & Style,2021-02-08 00:00:00+00:00,United States,7,9478872
Howto & Style,2021-02-09 00:00:00+00:00,Canada,9,46156519
Howto & Style,2021-02-09 00:00:00+00:00,France,8,2343897
Howto & Style,2021-02-09 00:00:00+00:00,Germany,9,1750011
Howto & Style,2021-02-09 00:00:00+00:00,India,5,4003263
Howto & Style,2021-02-09 00:00:00+00:00,Japan,12,6502631
Howto & Style,2021-02-09 00:00:00+00:00,Mexico,10,8686551
Howto & Style,2021-02-09 00:00:00+00:00,Russia,6,1176357
Howto & Style,2021-02-09 00:00:00+00:00,South Korea,11,5915671
Howto & Style,2021-02-09 00:00:00+00:00,United Kingdom,5,12718215
Howto & Style,2021-02-09 00:00:00+00:00,United States,7,52652298
Howto & Style,2021-02-10 00:00:00+00:00,Canada,10,56567718
Howto & Style,2021-02-10 00:00:00+00:00,France,10,2751863
Howto & Style,2021-02-10 00:00:00+00:00,Germany,13,3806347
Howto & Style,2021-02-10 00:00:00+00:00,India,4,2331960
Howto & Style,2021-02-10 00:00:00+00:00,Japan,19,10154716
Howto & Style,2021-02-10 00:00:00+00:00,Mexico,8,4440933
Howto & Style,2021-02-10 00:00:00+00:00,Russia,9,1025303
Howto & Style,2021-02-10 00:00:00+00:00,South Korea,11,6147604
Howto & Style,2021-02-10 00:00:00+00:00,United Kingdom,3,13027602
Howto & Style,2021-02-10 00:00:00+00:00,United States,9,60695135
Howto & Style,2021-02-11 00:00:00+00:00,Canada,10,52864226
Howto & Style,2021-02-11 00:00:00+00:00,France,11,2899561
Howto & Style,2021-02-11 00:00:00+00:00,Germany,12,5479204
Howto & Style,2021-02-11 00:00:00+00:00,India,9,4001252
Howto & Style,2021-02-11 00:00:00+00:00,Japan,21,11650772
Howto & Style,2021-02-11 00:00:00+00:00,Mexico,7,4152795
Howto & Style,2021-02-11 00:00:00+00:00,Russia,5,2812086
Howto & Style,2021-02-11 00:00:00+00:00,South Korea,10,7415009
Howto & Style,2021-02-11 00:00:00+00:00,United Kingdom,4,20180615
Howto & Style,2021-02-11 00:00:00+00:00,United States,8,56786259
Howto & Style,2021-02-12 00:00:00+00:00,Canada,12,79979405
Howto & Style,2021-02-12 00:00:00+00:00,France,10,1831034
Howto & Style,2021-02-12 00:00:00+00:00,Germany,12,8190566
Howto & Style,2021-02-12 00:00:00+00:00,India,9,5126540
Howto & Style,2021-02-12 00:00:00+00:00,Japan,20,11644914
Howto & Style,2021-02-12 00:00:00+00:00,Mexico,7,4891144
Howto & Style,2021-02-12 00:00:00+00:00,Russia,10,5202481
Howto & Style,2021-02-12 00:00:00+00:00,South Korea,10,6692454
Howto & Style,2021-02-12 00:00:00+00:00,United Kingdom,4,26698925
Howto & Style,2021-02-12 00:00:00+00:00,United States,11,79360713
Howto & Style,2021-02-13 00:00:00+00:00,Canada,9,42526743
Howto & Style,2021-02-13 00:00:00+00:00,France,7,859575
Howto & Style,2021-02-13 00:00:00+00:00,Germany,5,6742714
