categoryName,trending_date,country,count
Howto & Style,2021-02-16 00:00:00+00:00,Russia,5
Howto & Style,2021-02-16 00:00:00+00:00,South Korea,9
Howto & Style,2021-02-16 00:00:00+00:00,United Kingdom,5
Howto & Style,2021-02-16 00:00:00+00:00,United States,9
Howto & Style,2021-02-17 00:00:00+00:00,Canada,10
Howto & Style,2021-02-17 00:00:00+00:00,France,8
Howto & Style,2021-02-17 00:00:00+00:00,Germany,12
Howto & Style,2021-02-17 00:00:00+00:00,India,1
Howto & Style,2021-02-17 00:00:00+00:00,Japan,7
Howto & Style,2021-02-17 00:00:00+00:00,Mexico,5
Howto & Style,2021-02-17 00:00:00+00:00,Russia,11
Howto & Style,2021-02-17 00:00:00+00:00,South Korea,9
Howto & Style,2021-02-17 00:00:00+00:00,United Kingdom,5
Howto & Style,2021-02-17 00:00:00+00:00,United States,7
Howto & Style,2021-02-18 00:00:00+00:00,Canada,7
Howto & Style,2021-02-18 00:00:00+00:00,France,7
Howto & Style,2021-02-18 00:00:00+00:00,Germany,15
Howto & Style,2021-02-18 00:00:00+00:00,India,2
Howto & Style,2021-02-18 00:00:00+00:00,Japan,5
Howto & Style,2021-02-18 00:00:00+00:00,Mexico,4
Howto & Style,2021-02-18 00:00:00+00:00,Russia,5
Howto & Style,2021-02-18 00:00:00+00:00,South Korea,8
Howto & Style,2021-02-18 00:00:00+00:00,United Kingdom,5
Howto & Style,2021-02-18 00:00:00+00:00,United States,5
Howto & Style,2021-02-19 00:00:00+00:00,Canada,6
Howto & Style,2021-02-19 00:00:00+00:00,France,8
Howto & Style,2021-02-19 00:00:00+00:00,Germany,10
Howto & Style,2021-02-19 00:00:00+00:00,India,2
Howto & Style,2021-02-19 00:00:00+00:00,Japan,4
Howto & Style,2021-02-19 00:00:00+00:00,Mexico,4
Howto & Style,2021-02-19 00:00:00+00:00,Russia,4
Howto & Style,2021-02-19 00:00:00+00:00,South Korea,7
Howto & Style,2021-02-19 00:00:00+00:00,United Kingdom,5
Howto & Style,2021-02-19 00:00:00+00:00,United States,3
Howto & Style,2021-02-20 00:00:00+00:00,Brazil,1
Howto & Style,2021-02-20 00:00:00+00:00,Canada,6
Howto & Style,2021-02-20 00:00:00+00:00,France,9
Howto & Style,2021-02-20 00:00:00+00:00,Germany,5
Howto & Style,2021-02-20 00:00:00+00:00,India,3
Howto & Style,2021-02-20 00:00:00+00:00,Japan,4
Howto & Style,2021-02-20 00:00:00+00:00,Mexico,6
Howto & Style,2021-02-20 00:00:00+00:00,Russia,5
Howto & Style,2021-02-20 00:00:00+00:00,South Korea,9
Howto & Style,2021-02-20 00:00:00+00:00,United Kingdom,4
Howto & Style,2021-02-20 00:00:00+00:00,United States,3
Howto & Style,2021-02-21 00:00:00+00:00,Brazil,1
Howto & Style,2021-02-21 00:00:00+00:00,Canada,6
Howto & Style,2021-02-21 00:00:00+00:00,France,7
Howto & Style,2021-02-21 00:00:00+00:00,Germany,4
Howto & Style,2021-02-21 00:00:00+00:00,India,4
Howto & Style,2021-02-21 00:00:00+00:00,Japan,5
Howto & Style,2021-02-21 00:00:00+00:00,Mexico,6
Howto & Style,2021-02-21 00:00:00+00:00,Russia,6
Howto & Style,2021-02-21 00:00:00+00:00,South Korea,7
Howto & Style,2021-02-21 00:00:00+00:00,United Kingdom,4
Howto & Style,2021-02-21 00:00:00+00:00,United States,3
Howto & Style,2021-02-22 00:00:00+00:00,Brazil,1
Howto & Style,2021-02-22 00:00:00+00:00,Canada,8
Howto & Style,2021-02-22 00:00:00+00:00,France,7
Howto & Style,2021-02-22 00:00:00+00:00,Germany,6
Howto & Style,2021-02-22 00:00:00+00:00,India,4
Howto & Style,2021-02-22 00:00:00+00:00,Japan,7
Howto & Style,2021-02-22 00:00:00+00:00,Mexico,6
Howto & Style,2021-02-22 00:00:00+00:00,Russia,9
Howto & Style,2021-02-22 00:00:00+00:00,South Korea,9
Howto & Style,2021-02-22 00:00:00+00:00,United Kingdom,4
Howto & Style,2021-02-22 00:00:00+00:00,United States,4
Howto & Style,2021-02-24 00:00:00+00:00,Brazil,1
Howto & Style,2021-02-24 00:00:00+00:00,Canada,7
Howto & Style,2021-02-24 00:00:00+00:00,France,5
Howto & Style,2021-02-24 00:00:00+00:00,Germany,7
Howto & Style,2021-02-24 00:00:00+00:00,India,2
Howto & Style,2021-02-24 00:00:00+00:00,Japan,6
Howto & Style,2021-02-24 00:00:00+00:00,Mexico,5
Howto & Style,2021-02-24 00:00:00+00:00,Russia,5
Howto & Style,2021-02-24 00:00:00+00:00,South Korea,9
Howto & Style,2021-02-24 00:00:00+00:00,United Kingdom,4
Howto & Style,2021-02-24 00:00:00+00:00,United States,4
Howto & Style,2021-02-25 00:00:00+00:00,Brazil,1
Howto & Style,2021-02-25 00:00:00+00:00,Canada,9
Howto & Style,2021-02-25 00:00:00+00:00,France,7
Howto & Style,2021-02-25 00:00:00+00:00,Germany,7
Howto & Style,2021-02-25 00:00:00+00:00,India,7
Howto & Style,2021-02-25 00:00:00+00:00,Japan,7
Howto & Style,2021-02-25 00:00:00+00:00,Mexico,6
Howto & Style,2021-02-25 00:00:00+00:00,Russia,8
Howto & Style,2021-02-25 00:00:00+00:00,South Korea,8
Howto & Style,2021-02-25 00:00:00+00:00,United Kingdom,5
Howto & Style,2021-02-25 00:00:00+00:00,United States,5
Howto & Style,2021-02-26 00:00:00+00:00,Brazil,1
Howto & Style,2021-02-26 00:00:00+00:00,Canada,9
Howto & Style,2021-02-26 00:00:00+00:00,France,7
Howto & Style,2021-02-26 00:00:00+00:00,Germany,7
Howto & Style,2021-02-26 00:00:00+00:00,India,7
Howto & Style,2021-02-26 00:00:00+00:00,Japan,9
Howto & Style,2021-02-26 00:00:00+00:00,Mexico,7
Howto & Style,2021-02-26 00:00:00+00:00,Russia,5
Howto & Style,2021-02-26 00:00:00+00:00,South Korea,9
Howto & Style,2021-02-26 00:00:00+00:00,United Kingdom,6
Howto & Style,2021-02-26 00:00:00+00:00,United States,5
Howto & Style,2021-02-27 00:00:00+00:00,Brazil,1
Howto & Style,2021-02-27 00:00:00+00:00,Canada,10
Howto & Style,2021-02-27 00:00:00+00:00,France,9
Howto & Style,2021-02-27 00:00:00+00:00,Germany,8
Howto & Style,2021-02-27 00:00:00+00:00,India,7
Howto & Style,2021-02-27 00:00:00+00:00,Japan,9
Howto & Style,2021-02-27 00:00:00+00:00,Mexico,7
Howto & Style,2021-02-27 00:00:00+00:00,Russia,5
Howto & Style,2021-02-27 00:00:00+00:00,South Korea,10
Howto & Style,2021-02-27 00:00:00+00:00,United Kingdom,6
Howto & Style,2021-02-27 00:00:00+00:00,United States,7
Howto & Style,2021-03-01 00:00:00+00:00,Canada,4
Howto & Style,2021-03-01 00:00:00+00:00,France,10
Howto & Style,2021-03-01 00:00:00+00:00,Germany,11
Howto & Style,2021-03-01 00:00:00+00:00,India,7
Howto & Style,2021-03-01 00:00:00+00:00,Japan,12
Howto & Style,2021-03-01 00:00:00+00:00,Mexico,7
Howto & Style,2021-03-01 00:00:00+00:00,Russia,10
Howto & Style,2021-03-01 00:00:00+00:00,South Korea,9
Howto & Style,2021-03-01 00:00:00+00:00,United Kingdom,5
Howto & Style,2021-03-01 00:00:00+00:00,United States,5
Howto & Style,2021-03-02 00:00:00+00:00,Canada,4
Howto & Style,2021-03-02 00:00:00+00:00,France,11
Howto & Style,2021-03-02 00:00:00+00:00,Germany,12
Howto & Style,2021-03-02 00:00:00+00:00,India,7
Howto & Style,2021-03-02 00:00:00+00:00,Japan,10
Howto & Style,2021-03-02 00:00:00+00:00,Mexico,8
Howto & Style,2021-03-02 00:00:00+00:00,Russia,6
Howto & Style,2021-03-02 00:00:00+00:00,South Korea,8
Howto & Style,2021-03-02 00:00:00+00:00,United Kingdom,6
Howto & Style,2021-03-02 00:00:00+00:00,United States,5
Howto & Style,2021-03-03 00:00:00+00:00,Brazil,1
Howto & Style,2021-03-03 00:00:00+00:00,Canada,5
Howto & Style,2021-03-03 00:00:00+00:00,France,12
Howto & Style,2021-03-03 00:00:00+00:00,Germany,12
Howto & Style,2021-03-03 00:00:00+00:00,India,9
Howto & Style,2021-03-03 00:00:00+00:00,Japan,12
Howto & Style,2021-03-03 00:00:00+00:00,Mexico,7
Howto & Style,2021-03-03 00:00:00+00:00,Russia,2
Howto & Style,2021-03-03 00:00:00+00:00,South Korea,8
Howto & Style,2021-03-03 00:00:00+00:00,United Kingdom,6
Howto & Style,2021-03-03 00:00:00+00:00,United States,6
Howto & Style,2021-03-04 00:00:00+00:00,Brazil,1
Howto & Style,2021-03-04 00:00:00+00:00,Canada,8
Howto & Style,2021-03-04 00:00:00+00:00,France,11
Howto & Style,2021-03-04 00:00:00+00:00,Germany,14
Howto & Style,2021-03-04 00:00:00+00:00,India,9
Howto & Style,2021-03-04 00:00:00+00:00,Japan,12
Howto & Style,2021-03-04 00:00:00+00:00,Mexico,6
Howto & Style,2021-03-04 00:00:00+00:00,Russia,1
Howto & Style,2021-03-04 00:00:00+00:00,South Korea,6
Howto & Style,2021-03-04 00:00:00+00:00,United Kingdom,6
Howto & Style,2021-03-04 00:00:00+00:00,United States,7
Howto & Style,2021-03-05 00:00:00+00:00,Brazil,1
Howto & Style,2021-03-05 00:00:00+00:00,Canada,6
Howto & Style,2021-03-05 00:00:00+00:00,France,11
Howto & Style,2021-03-05 00:00:00+00:00,Germany,6
Howto & Style,2021-03-05 00:00:00+00:00,India,6
Howto & Style,2021-03-05 00:00:00+00:00,Japan,10
Howto & Style,2021-03-05 00:00:00+00:00,Mexico,6
Howto & Style,2021-03-05 00:00:00+00:00,Russia,5
Howto & Style,2021-03-05 00:00:00+00:00,South Korea,6
Howto & Style,2021-03-05 00:00:00+00:00,United Kingdom,6
Howto & Style,2021-03-05 00:00:00+00:00,United States,8
Howto & Style,2021-03-06 00:00:00+00:00,Brazil,1
Howto & Style,2021-03-06 00:00:00+00:00,Canada,6
Howto & Style,2021-03-06 00:00:00+00:00,France,8
Howto & Style,2021-03-06 00:00:00+00:00,Germany,3
Howto & Style,2021-03-06 00:00:00+00:00,India,7
Howto & Style,2021-03-06 00:00:00+00:00,Japan,10
Howto & Style,2021-03-06 00:00:00+00:00,Mexico,8
Howto & Style,2021-03-06 00:00:00+00:00,Russia,4
Howto & Style,2021-03-06 00:00:00+00:00,South Korea,7
Howto & Style,2021-03-06 00:00:00+00:00,United Kingdom,5
Howto & Style,2021-03-06 00:00:00+00:00,United States,7
Howto & Style,2021-03-07 00:00:00+00:00,Brazil,1
Howto & Style,2021-03-07 00:00:00+00:00,Canada,7
Howto & Style,2021-03-07 00:00:00+00:00,France,6
Howto & Style,2021-03-07 00:00:00+00:00,Germany,6
Howto & Style,2021-03-07 00:00:00+00:00,India,4
Howto & Style,2021-03-07 00:00:00+00:00,Japan,10
Howto & Style,2021-03-07 00:00:00+00:00,Mexico,9
Howto & Style,2021-03-07 00:00:00+00:00,Russia,7
Howto & Style,2021-03-07 00:00:00+00:00,South Korea,7
Howto & Style,2021-03-07 00:00:00+00:00,United Kingdom,5
Howto & Style,2021-03-07 00:00:00+00:00,United States,6
Howto & Style,2021-03-08 00:00:00+00:00,Brazil,1
Howto & Style,2021-03-08 00:00:00+00:00,Canada,12
Howto & Style,2021-03-08 00:00:00+00:00,France,6
Howto & Style,2021-03-08 00:00:00+00:00,Germany,8
Howto & Style,2021-03-08 00:00:00+00:00,India,6
Howto & Style,2021-03-08 00:00:00+00:00,Japan,10
Howto & Style,2021-03-08 00:00:00+00:00,Mexico,7
Howto & Style,2021-03-08 00:00:00+00:00,Russia,5
Howto & Style,2021-03-08 00:00:00+00:00,South Korea,6
Howto & Style,2021-03-08 00:00:00+00:00,United Kingdom,6
Howto & Style,2021-03-08 00:00:00+00:00,United States,8
Howto & Style,2021-03-09 00:00:00+00:00,Brazil,1
Howto & Style,2021-03-09 00:00:00+00:00,Canada,9
Howto & Style,2021-03-09 00:00:00+00:00,France,4
Howto & Style,2021-03-09 00:00:00+00:00,Germany,9
Howto & Style,2021-03-09 00:00:00+00:00,India,7
Howto & Style,2021-03-09 00:00:00+00:00,Japan,12
Howto & Style,2021-03-09 00:00:00+00:00,Mexico,9
Howto & Style,2021-03-09 00:00:00+00:00,Russia,4
Howto & Style,2021-03-09 00:00:00+00:00,South Korea,6
Howto & Style,2021-03-09 00:00:00+00:00,United Kingdom,6
Howto & Style,2021-03-09 00:00:00+00:00,United States,8
Howto & Style,2021-03-10 00:00:00+00:00,Brazil,1
Howto & Style,2021-03-10 00:00:00+00:00,Canada,9
Howto & Style,2021-03-10 00:00:00+00:00,France,2
Howto & Style,2021-03-10 00:00:00+00:00,Germany,9
Howto & Style,2021-03-10 00:00:00+00:00,India,11
Howto & Style,2021-03-10 00:00:00+00:00,Japan,10
Howto & Style,2021-03-10 00:00:00+00:00,Mexico,9
Howto & Style,2021-03-10 00:00:00+00:00,Russia,4
Howto & Style,2021-03-10 00:00:00+00:00,South Korea,6
Howto & Style,2021-03-10 00:00:00+00:00,United Kingdom,5
Howto & Style,2021-03-10 00:00:00+00:00,United States,8
Howto & Style,2021-03-11 00:00:00+00:00,Canada,6
Howto & Style,2021-03-11 00:00:00+00:00,France,2
Howto & Style,2021-03-11 00:00:00+00:00,Germany,5
Howto & Style,2021-03-11 00:00:00+00:00,India,8
Howto & Style,2021-03-11 00:00:00+00:00,Japan,7
Howto & Style,2021-03-11 00:00:00+00:00,Mexico,9
Howto & Style,2021-03-11 00:00:00+00:00,Russia,6
Howto & Style,2021-03-11 00:00:00+00:00,South Korea,6
Howto & Style,2021-03-11 00:00:00+00:00,United Kingdom,7
Howto & Style,2021-03-11 00:00:00+00:00,United States,7
Howto & Style,2021-03-12 00:00:00+00:00,Canada,7
Howto & Style,2021-03-12 00:00:00+00:00,France,4
Howto & Style,2021-03-12 00:00:00+00:00,Germany,8
Howto & Style,2021-03-12 00:00:00+00:00,India,7
Howto & Style,2021-03-12 00:00:00+00:00,Japan,8
Howto & Style,2021-03-12 00:00:00+00:00,Mexico,8
Howto & Style,2021-03-12 00:00:00+00:00,Russia,6
Howto & Style,2021-03-12 00:00:00+00:00,South Korea,6
Howto & Style,2021-03-12 00:00:00+00:00,United Kingdom,5
Howto & Style,2021-03-12 00:00:00+00:00,United States,6
Howto & Style,2021-03-13 00:00:00+00:00,Canada,8
Howto & Style,2021-03-13 00:00:00+00:00,France,4
Howto & Style,2021-03-13 00:00:00+00:00,Germany,8
Howto & Style,2021-03-13 00:00:00+00:00,India,8
Howto & Style,2021-03-13 00:00:00+00:00,Japan,8
Howto & Style,2021-03-13 00:00:00+00:00,Mexico,10
Howto & Style,2021-03-13 00:00:00+00:00,Russia,7
Howto & Style,2021-03-13 00:00:00+00:00,South Korea,7
Howto & Style,2021-03-13 00:00:00+00:00,United Kingdom,5
Howto & Style,2021-03-13 00:00:00+00:00,United States,8
Music,2020-08-12 00:00:00+00:00,Brazil,66
Music,2020-08-12 00:00:00+00:00,Canada,29
Music,2020-08-12 00:00:00+00:00,France,40
Music,2020-08-12 00:00:00+00:00,Germany,29
Music,2020-08-12 00:00:00+00:00,India,40
Music,2020-08-12 00:00:00+00:00,Japan,25
Music,2020-08-12 00:00:00+00:00,Mexico,43
Music,2020-08-12 00:00:00+00:00,Russia,14
Music,2020-08-12 00:00:00+00:00,South Korea,16
Music,2020-08-12 00:00:00+00:00,United Kingdom,31
Music,2020-08-12 00:00:00+00:00,United States,34
Music,2020-08-13 00:00:00+00:00,Brazil,61
Music,2020-08-13 00:00:00+00:00,Canada,27
Music,2020-08-13 00:00:00+00:00,France,39
Music,2020-08-13 00:00:00+00:00,Germany,28
Music,2020-08-13 00:00:00+00:00,India,40
Music,2020-08-13 00:00:00+00:00,Japan,25
Music,2020-08-13 00:00:00+00:00,Mexico,43
Music,2020-08-13 00:00:00+00:00,Russia,15
Music,2020-08-13 00:00:00+00:00,South Korea,19
Music,2020-08-13 00:00:00+00:00,United Kingdom,30
Music,2020-08-13 00:00:00+00:00,United States,36
Music,2020-08-14 00:00:00+00:00,Brazil,58
Music,2020-08-14 00:00:00+00:00,Canada,38
Music,2020-08-14 00:00:00+00:00,France,56
Music,2020-08-14 00:00:00+00:00,Germany,50
Music,2020-08-14 00:00:00+00:00,India,39
Music,2020-08-14 00:00:00+00:00,Japan,23
Music,2020-08-14 00:00:00+00:00,Mexico,51
Music,2020-08-14 00:00:00+00:00,Russia,19
Music,2020-08-14 00:00:00+00:00,South Korea,20
Music,2020-08-14 00:00:00+00:00,United Kingdom,38
Music,2020-08-14 00:00:00+00:00,United States,40
Music,2020-08-15 00:00:00+00:00,Brazil,56
Music,2020-08-15 00:00:00+00:00,Canada,40
Music,2020-08-15 00:00:00+00:00,France,56
Music,2020-08-15 00:00:00+00:00,Germany,49
Music,2020-08-15 00:00:00+00:00,India,41
Music,2020-08-15 00:00:00+00:00,Japan,22
Music,2020-08-15 00:00:00+00:00,Mexico,44
Music,2020-08-15 00:00:00+00:00,Russia,18
Music,2020-08-15 00:00:00+00:00,South Korea,20
Music,2020-08-15 00:00:00+00:00,United Kingdom,44
Music,2020-08-15 00:00:00+00:00,United States,46
Music,2020-08-16 00:00:00+00:00,Brazil,55
Music,2020-08-16 00:00:00+00:00,Canada,50
Music,2020-08-16 00:00:00+00:00,France,53
Music,2020-08-16 00:00:00+00:00,Germany,51
Music,2020-08-16 00:00:00+00:00,India,41
Music,2020-08-16 00:00:00+00:00,Japan,22
Music,2020-08-16 00:00:00+00:00,Mexico,38
Music,2020-08-16 00:00:00+00:00,Russia,17
Music,2020-08-16 00:00:00+00:00,South Korea,17
Music,2020-08-16 00:00:00+00:00,United Kingdom,50
Music,2020-08-16 00:00:00+00:00,United States,57
Music,2020-08-17 00:00:00+00:00,Brazil,59
Music,2020-08-17 00:00:00+00:00,Canada,48
Music,2020-08-17 00:00:00+00:00,France,47
Music,2020-08-17 00:00:00+00:00,Germany,47
Music,2020-08-17 00:00:00+00:00,India,37
Music,2020-08-17 00:00:00+00:00,Japan,25
Music,2020-08-17 00:00:00+00:00,Mexico,48
Music,2020-08-17 00:00:00+00:00,Russia,8
Music,2020-08-17 00:00:00+00:00,South Korea,14
Music,2020-08-17 00:00:00+00:00,United Kingdom,43
Music,2020-08-17 00:00:00+00:00,United States,59
Music,2020-08-18 00:00:00+00:00,Brazil,70
Music,2020-08-18 00:00:00+00:00,Canada,39
Music,2020-08-18 00:00:00+00:00,France,44
Music,2020-08-18 00:00:00+00:00,Germany,41
Music,2020-08-18 00:00:00+00:00,India,38
Music,2020-08-18 00:00:00+00:00,Japan,25
Music,2020-08-18 00:00:00+00:00,Mexico,50
Music,2020-08-18 00:00:00+00:00,Russia,11
Music,2020-08-18 00:00:00+00:00,South Korea,13
Music,2020-08-18 00:00:00+00:00,United Kingdom,34
Music,2020-08-18 00:00:00+00:00,United States,53
Music,2020-08-19 00:00:00+00:00,Brazil,67
Music,2020-08-19 00:00:00+00:00,Canada,27
Music,2020-08-19 00:00:00+00:00,France,41
Music,2020-08-19 00:00:00+00:00,Germany,34
Music,2020-08-19 00:00:00+00:00,India,38
Music,2020-08-19 00:00:00+00:00,Japan,26
Music,2020-08-19 00:00:00+00:00,Mexico,50
Music,2020-08-19 00:00:00+00:00,Russia,15
Music,2020-08-19 00:00:00+00:00,South Korea,17
Music,2020-08-19 00:00:00+00:00,United Kingdom,26
Music,2020-08-19 00:00:00+00:00,United States,38
Music,2020-08-20 00:00:00+00:00,Brazil,67
Music,2020-08-20 00:00:00+00:00,Canada,26
Music,2020-08-20 00:00:00+00:00,France,41
Music,2020-08-20 00:00:00+00:00,Germany,31
Music,2020-08-20 00:00:00+00:00,India,37
Music,2020-08-20 00:00:00+00:00,Japan,23
Music,2020-08-20 00:00:00+00:00,Mexico,45
Music,2020-08-20 00:00:00+00:00,Russia,20
Music,2020-08-20 00:00:00+00:00,South Korea,17
Music,2020-08-20 00:00:00+00:00,United Kingdom,25
Music,2020-08-20 00:00:00+00:00,United States,32
Music,2020-08-21 00:00:00+00:00,Brazil,60
Music,2020-08-21 00:00:00+00:00,Canada,32
Music,2020-08-21 00:00:00+00:00,France,46
Music,2020-08-21 00:00:00+00:00,Germany,52
Music,2020-08-21 00:00:00+00:00,India,47
Music,2020-08-21 00:00:00+00:00,Japan,18
Music,2020-08-21 00:00:00+00:00,Mexico,53
Music,2020-08-21 00:00:00+00:00,Russia,18
Music,2020-08-21 00:00:00+00:00,South Korea,18
Music,2020-08-21 00:00:00+00:00,United Kingdom,30
Music,2020-08-21 00:00:00+00:00,United States,37
Music,2020-08-22 00:00:00+00:00,Brazil,56
Music,2020-08-22 00:00:00+00:00,Canada,31
Music,2020-08-22 00:00:00+00:00,France,52
Music,2020-08-22 00:00:00+00:00,Germany,57
Music,2020-08-22 00:00:00+00:00,India,48
Music,2020-08-22 00:00:00+00:00,Japan,18
Music,2020-08-22 00:00:00+00:00,Russia,13
Music,2020-08-22 00:00:00+00:00,South Korea,20
Music,2020-08-22 00:00:00+00:00,United Kingdom,30
Music,2020-08-22 00:00:00+00:00,United States,36
Music,2020-08-23 00:00:00+00:00,Brazil,53
Music,2020-08-23 00:00:00+00:00,Canada,35
Music,2020-08-23 00:00:00+00:00,France,58
Music,2020-08-23 00:00:00+00:00,Germany,61
Music,2020-08-23 00:00:00+00:00,India,47
Music,2020-08-23 00:00:00+00:00,Japan,23
Music,2020-08-23 00:00:00+00:00,Mexico,49
Music,2020-08-23 00:00:00+00:00,Russia,8
Music,2020-08-23 00:00:00+00:00,South Korea,21
Music,2020-08-23 00:00:00+00:00,United Kingdom,38
Music,2020-08-23 00:00:00+00:00,United States,38
Music,2020-08-24 00:00:00+00:00,Brazil,62
Music,2020-08-24 00:00:00+00:00,Canada,46
Music,2020-08-24 00:00:00+00:00,France,56
Music,2020-08-24 00:00:00+00:00,Germany,57
Music,2020-08-24 00:00:00+00:00,India,41
Music,2020-08-24 00:00:00+00:00,Japan,25
Music,2020-08-24 00:00:00+00:00,Mexico,60
Music,2020-08-24 00:00:00+00:00,Russia,15
Music,2020-08-24 00:00:00+00:00,South Korea,18
Music,2020-08-24 00:00:00+00:00,United Kingdom,41
Music,2020-08-24 00:00:00+00:00,United States,45
Music,2020-08-25 00:00:00+00:00,Brazil,74
Music,2020-08-25 00:00:00+00:00,Canada,52
Music,2020-08-25 00:00:00+00:00,France,53
Music,2020-08-25 00:00:00+00:00,Germany,57
Music,2020-08-25 00:00:00+00:00,India,44
Music,2020-08-25 00:00:00+00:00,Japan,26
Music,2020-08-25 00:00:00+00:00,Mexico,61
Music,2020-08-25 00:00:00+00:00,Russia,20
Music,2020-08-25 00:00:00+00:00,South Korea,17
Music,2020-08-25 00:00:00+00:00,United Kingdom,45
Music,2020-08-25 00:00:00+00:00,United States,54
Music,2020-08-26 00:00:00+00:00,Brazil,74
Music,2020-08-26 00:00:00+00:00,Canada,40
Music,2020-08-26 00:00:00+00:00,France,50
Music,2020-08-26 00:00:00+00:00,Germany,44
Music,2020-08-26 00:00:00+00:00,India,40
Music,2020-08-26 00:00:00+00:00,Japan,28
Music,2020-08-26 00:00:00+00:00,Mexico,59
Music,2020-08-26 00:00:00+00:00,Russia,15
Music,2020-08-26 00:00:00+00:00,South Korea,15
Music,2020-08-26 00:00:00+00:00,United Kingdom,30
Music,2020-08-26 00:00:00+00:00,United States,54
Music,2020-08-27 00:00:00+00:00,Brazil,64
Music,2020-08-27 00:00:00+00:00,Canada,35
Music,2020-08-27 00:00:00+00:00,France,44
Music,2020-08-27 00:00:00+00:00,Germany,34
Music,2020-08-27 00:00:00+00:00,India,39
Music,2020-08-27 00:00:00+00:00,Japan,30
Music,2020-08-27 00:00:00+00:00,Mexico,60
Music,2020-08-27 00:00:00+00:00,Russia,25
Music,2020-08-27 00:00:00+00:00,South Korea,14
Music,2020-08-27 00:00:00+00:00,United Kingdom,25
Music,2020-08-27 00:00:00+00:00,United States,47
Music,2020-08-28 00:00:00+00:00,Brazil,64
