video_id,categoryName,view_count,likes,dislikes,comment_count
-O0jYSfvcaU,Entertainment,282007,4464,550,939
-O1maHM1crk,People & Blogs,221302,5559,226,298
-O1uJeoEvBY,Entertainment,211603,7795,324,372
-O36v2ULN9w,Entertainment,3113011,428231,2227,13928
-O4gtEP2CD4,Entertainment,5957965,133383,23833,3562
-OJV82mrYIw,Entertainment,189423,23200,275,1175
-OOSCrl0L38,People & Blogs,256098,10116,1278,955
-OUSrZVxIrw,Entertainment,537020,9071,1289,1467
-OVO8ZJ-IpI,Music,261673,29125,399,1154
-OW60B0yDeY,Autos & Vehicles,728696,76365,458,4758
-OXF89dozUI,News & Politics,751649,8073,566,4995
-OZhQMmQn00,Entertainment,375125,6207,113,352
-OZrWvmYez8,People & Blogs,110323,19462,139,675
-OtS5iyzD9w,Film & Animation,178744,2416,85,176
-OuiC_I99co,Comedy,265265,24279,261,1071
-OvDhq14YVU,People & Blogs,83034,9358,227,0
-OzsiqUt4w8,Entertainment,688180,11249,501,806
-P-GSrTmSrM,Gaming,232105,30547,120,1354
-P0D18iV6_o,News & Politics,83382,8107,372,246
-P3XCRpzkqQ,News & Politics,199402,11095,348,843
-P5n6VgnJbg,Science & Technology,2083846,2878,50,222
-P7YsR960OM,Entertainment,380545,3798,161,78
-P7odGvRHFs,Science & Technology,292806,30966,641,3546
-PAIBSJf8p0,Entertainment,30529,113,6,4
-PAdW_9pOjc,Entertainment,281533,15094,254,523
-PAtatuSNtM,Entertainment,154981,4886,81,134
-PBEfkGI8HQ,Gaming,197328,40593,553,1626
-PC4XN2PFgM,People & Blogs,53015,2956,109,210
-PF9_UiL2No,Science & Technology,141049,9040,88,657
-PFAkPfiosk,People & Blogs,894861,34403,714,1429
-PJbqNcfZrU,Entertainment,204425,21074,158,790
-PLHPmlRcmw,News & Politics,1761065,22138,2323,17975
-PMVYa87Ftg,News & Politics,1020482,59607,476,4577
-PMZ6E2z2Xw,Film & Animation,829574,12286,1081,3861
-PSPW8oe_08,Music,457041,59814,1499,4624
-PWP8msEchY,Comedy,314209,10426,348,830
-P_ZHFwIMUE,Sports,824055,6353,164,3031
-PeEoRk_kaE,People & Blogs,95659,9229,139,561
-PfKcGzzFqM,Howto & Style,134957,9432,240,759
-PfXf3fMxzI,Travel & Events,42543,4413,30,412
-PhctQ-2D8w,News & Politics,226248,4896,252,0
-Pilak6kkM8,Howto & Style,146487,21329,459,2233
-PlcYo_N5XI,Sports,258064,8885,1887,588
-Pm5Awrp7Qo,Entertainment,556624,2622,149,355
-PmkvlDk-yI,People & Blogs,2199828,198188,1327,12839
-PnrLc1XxUc,Entertainment,1336236,10362,602,272
-Pqaeef6gAE,Film & Animation,274359,4921,311,457
-Ps9JwXMhxI,People & Blogs,607502,14469,872,842
-PvAohSqt3I,Entertainment,231255,6851,118,1432
-PwZWtZO3FM,Music,337869,25446,658,6514
-PwuEjMF6mM,Howto & Style,741354,9949,546,257
-PwxQQS1qsw,Entertainment,218947,2880,225,175
-PzNJ5OoimQ,People & Blogs,33043,2608,1283,888
-Q5RP0GMbyI,Sports,1004793,15533,450,785
-Q6u2GDk9ZQ,Entertainment,521160,27770,481,738
-Q9qr-xWnfY,Comedy,133650,1838,36,101
-QDyvXPLPX8,Sports,1550481,96968,882,477
-QGhPsP1vS8,Education,4698228,126007,18313,28584
-QIcbNkZNtI,Sports,1147002,89850,1367,4539
-QS5qUjLLOk,People & Blogs,697367,55201,928,1897
-QbXGCvlCAA,Entertainment,246092,23375,102,929
-QmDioRzNeg,Autos & Vehicles,154859,5938,73,202
-QswPWZuz0E,People & Blogs,47163,586,35,197
-QtFcNNl_ac,Music,147409,13573,536,1271
-QuQV2h2PyM,Sports,691045,16432,446,1721
-Qw1AgYS2QU,Entertainment,1513169,17334,460,3183
-R0-YZys3BM,Entertainment,114345,12642,102,584
-R2KSJOGmVA,Entertainment,336498,8437,305,464
-R4svm_DBZg,News & Politics,467716,15622,702,2726
-R74bKAPfp4,Autos & Vehicles,1235370,12860,347,1999
-RAm_T8a7kk,People & Blogs,1116878,38663,671,1737
-RG5jmhXfyM,Film & Animation,221678,2158,240,295
-RIdXa3sNtI,Entertainment,360981,22930,1677,6134
-RKUAsnHSgs,People & Blogs,97394,3909,106,164
-RLp1yiTPh0,Music,405005,49346,250,2114
-RN3q4oKxik,Entertainment,62609,12448,86,1280
-RPdMHaHyf0,Entertainment,464807,35265,617,1003
-RUWniQoo10,News & Politics,407911,3844,718,3059
-RW5G9Fa_hM,Film & Animation,388528,4097,263,257
-RYJ5wF372k,Entertainment,207862,883,77,269
-RfWd-vgXtE,Sports,967419,79567,1365,3312
-RibsNs0kag,Entertainment,2058464,51141,468,7431
-Rj4VuP5gNU,People & Blogs,702159,69251,1777,3748
-RlfgWRhenc,Comedy,661998,10684,700,2105
-RrKm94Tk9c,Entertainment,194290,4269,166,1899
-RrXeSgl7Nk,People & Blogs,148275,6146,603,434
-Rw99ZTESmM,Entertainment,484702,47438,2417,5391
-RxGenCb7II,Entertainment,192179,19319,113,2005
-RxebQuFgJY,Music,205514,11687,191,1724
-S0e966arrY,Entertainment,370501,10934,466,1227
-S4ttL4YzBA,Film & Animation,457863,9393,281,1850
-S7bLqlNjAc,Comedy,879558,59007,1927,5644
-S8EeunKOKw,News & Politics,300288,3919,1174,1485
-S9WW9pupe0,Music,1071344,25074,955,792
-S9e85Y9Ot4,People & Blogs,214053,7472,1085,1068
-SAvOrtAR_0,,327505,14813,388,1204
-SCyOLi2vyI,Music,81772,7575,95,248
-SHQgIv_B0M,Comedy,41338,11377,108,645
-SHz3jlj9XA,News & Politics,181837,3711,246,405
-SLWjo-8-68,Entertainment,704710,9583,383,1439
-SNRIEYOJ0s,Entertainment,960546,29063,3277,4376
-SOrp3xmv70,Autos & Vehicles,436540,38675,425,1214
-SRrxxF54wA,People & Blogs,41724,1710,90,102
-SYs1Y_m7kE,Film & Animation,828524,38140,261,2544
-S_f-huz-EU,News & Politics,710231,38574,6085,2858
-Se_HrAfFz8,Science & Technology,299528,15607,230,1330
-Sg86NkVNo0,Entertainment,957820,9465,662,304
-ShpXMCbbfY,Music,80273,9199,105,609
-SiPCmwxpvo,People & Blogs,1462349,100488,5469,30238
-Sn_I5EIPUs,News & Politics,161383,2593,202,600
-SqknX3CVGQ,Howto & Style,348951,19737,223,354
-Svix0tetP4,Comedy,443221,30851,400,1745
-Sxqjqbsvjo,Entertainment,233706,3461,311,433
-SyhBgoW2gU,People & Blogs,72931,4989,44,1154
-T0Zqus7moI,Music,501060,26371,1247,1810
-T3HXRVMF-w,Gaming,209253,13651,283,1983
-T6pHI5m8Fk,Entertainment,176463,21048,94,1211
-T8rwCtd4P4,Gaming,1216570,173113,580,18087
-TEeo69JFOg,People & Blogs,91778,3651,102,201
-THCqN6CJng,Sports,446627,2925,141,544
-TIflZTv4mo,People & Blogs,420908,11270,238,516
-TJCLKSnCYo,Sports,287815,4316,188,162
-TMMSSZI0Yw,People & Blogs,101125,3173,94,1412
-TO59VxlATs,Music,229170,7250,143,188
-TPMSb9V5JA,Sports,121991,2069,58,55
-TPuMcDERfM,Music,46511,2379,105,143
-TVG3TzQMWo,Entertainment,279077,15862,602,1300
-TVOZGH2xnw,Entertainment,76365,9514,332,376
-TWL-i-xzA0,Autos & Vehicles,77070,6371,47,853
-TZr-Q6T8NA,Entertainment,912792,72483,576,2712
-Ta7jp7lgfY,Entertainment,7581106,370693,45980,44380
-TdjZ9DxMnM,News & Politics,338924,4924,184,1610
-Tdr33qY_C4,Science & Technology,1390891,171804,4044,132857
-TeeIEh2IE8,Entertainment,1127816,19432,1854,1768
-Tf-mU_GLVU,Howto & Style,1242396,6380,1288,257
-TkYmt_VYJ4,Travel & Events,572694,45268,948,4074
-ToHbHcolfA,Music,21441028,680462,6005,128499
-ToZGlH2hHI,Music,269869,21133,272,1054
-Trm8sg-ATI,Entertainment,1674586,69208,1127,2329
-TsggAzXNUw,Entertainment,6011216,716850,7652,33472
-Tw4SetEROI,Sports,427019,4511,91,898
-Tx7xrcVMck,News & Politics,655730,14240,564,3938
-TxNy1Ht5tQ,News & Politics,342213,3106,198,543
-Tz5v5Y7PjE,Autos & Vehicles,131518,8604,272,556
-U6TAyzshoM,Music,77739,5320,37,300
-UCDXvmgias,Sports,9061221,100499,5691,9269
-UHXxVHev3M,People & Blogs,162172,11003,374,1291
-UIzeC5QZog,People & Blogs,65167,7565,32,352
-UNIX7jxhCQ,Autos & Vehicles,101471,10429,128,733
-UTl_n-mNNg,Comedy,375912,34848,331,2689
-UVD7MzV_SQ,People & Blogs,41847,2086,83,332
-UYS__NBS-E,Entertainment,1605395,50954,609,1563
-UYYtD6ShDU,Comedy,2130368,7120,2844,463
-UfpObaqoLM,Entertainment,2040222,40626,1905,1938
-Uh7f7MiPQY,Entertainment,286662,5560,152,418
-UhKASGMYa4,Music,127597,14854,500,1394
-UiT1R0tTbQ,Sports,784302,5698,226,1313
-Uj9lJkO6Ok,Music,495576,27013,1343,937
-UoRa1qpl9c,Autos & Vehicles,442248,14422,889,1374
-Uq-TlcmapE,Entertainment,320747,35303,403,2851
-UsZ4A80Su8,People & Blogs,612600,73824,636,1392
-UuTxbtUJuM,People & Blogs,838823,7746,494,784
-UuV-3RkqEI,Howto & Style,209691,6762,373,607
-Uz4XY-j7ws,Entertainment,64064,7304,136,639
-UzOv6O979s,People & Blogs,255951,9697,823,0
-V1LZbpzhRw,News & Politics,187271,2585,73,286
-V2LdtDOS4E,Music,776027,11235,264,522
-V7b3BBXEeo,News & Politics,79738,3131,56,207
-VAByY0SC4o,Sports,219189,4071,105,1874
-VDzUBWg4Uw,Entertainment,369346,76427,355,4590
-VLhpmvF6o8,Gaming,535565,105117,1648,8883
-VLmo18gsmI,Sports,254571,20690,293,1159
-VPv3j576nE,Entertainment,42879,2396,310,0
-VSwd0OS3Ts,People & Blogs,114620,6127,40,172
-VSy8681Ggo,Comedy,154960,6282,107,873
-VUTG9WU0Mc,Howto & Style,402909,7287,681,253
-VVnFl3eUM8,Comedy,58412,7406,70,825
-VW_mjra7sw,Music,656285,26592,606,1024
-VcV4UCzwKE,Autos & Vehicles,338715,12835,315,926
-VdcQ4c7EXk,News & Politics,245977,7642,444,1887
-VeK79ZO6xo,Entertainment,274177,17743,467,686
-VgobIgLj0c,People & Blogs,388679,11719,766,1067
-Vkv9nmYnKQ,Music,6417493,153273,31787,7413
-VlfFvlS-PI,Comedy,563373,9931,1304,1406
-VoYIPmKlhQ,Science & Technology,392346,22974,648,2368
-Vt5u46WVSI,Entertainment,191180,7122,131,222
-Vv0KXBVjTk,Entertainment,185146,11637,326,1879
-VyqsVbKFyo,Entertainment,751452,42355,789,1269
-W-RU6FPcKA,Entertainment,496754,5872,321,859
-W7Zg3ulZjU,Comedy,782999,84309,532,3645
-W95MRL09GA,Science & Technology,423945,9399,317,498
-W9TJ9ZLLDc,Pets & Animals,260690,39108,76,4314
-WBp9TkMK0U,Science & Technology,32648,2364,84,548
-WDYWOkFm1Q,Music,134006,5080,34,322
-WGe0Xy8ntE,Pets & Animals,263928,11923,111,962
-WIsBIZT6Go,Entertainment,811715,11856,221,1259
-WJ4dWk9xHA,Howto & Style,82462,3113,102,241
-WMWqd7wv2k,Entertainment,365093,8217,627,541
-WNMWfJ7AiE,Howto & Style,728882,15908,1066,609
-WR5a-efR6Q,News & Politics,365200,4087,682,1476
-WRGbbSgUds,Autos & Vehicles,137210,6681,1069,1237
-WRl0-lWQlM,Film & Animation,1845459,45421,527,1120
-WZc3q9VuKM,Howto & Style,629829,53272,1519,1902
-WkLA8FQjpo,Music,982189,38353,8120,2614
-WlRjarqNuE,Entertainment,582976,107628,1833,10395
-WviD49kIZE,Comedy,1246984,131277,1118,3826
-Wx6npt421c,Education,392165,21084,402,4186
-WzyKXSztyw,Entertainment,1034129,69752,2263,5140
-X-YO7DkaYw,Entertainment,27250,2696,152,152
-X-mA9N-_Hc,People & Blogs,272990,37188,294,1747
-X0UKUZav2Q,Film & Animation,64528,6836,101,412
-X26s-Rv9yI,Entertainment,23139,2661,22,208
-X5PHjLCzAE,News & Politics,133598,2362,202,521
-X98QQu9UoA,Music,996027,62511,1455,2559
-XB-VGK4Kjg,Sports,82430,1082,29,89
-XBlyxHwA_k,People & Blogs,237064,17982,232,765
-XEHeDXvu80,Sports,392380,3518,178,270
-XKpZAfQbv0,News & Politics,73281,1281,108,100
-XNKcMzyKfs,Comedy,262801,21903,547,1872
-XTuDDAbHyo,News & Politics,191603,14160,1861,458
-XfOvUBjQ_I,Entertainment,869709,14645,934,817
-XhyPvwaodY,Entertainment,1037295,11250,456,852
-XiNeLQX_xA,People & Blogs,539533,39638,680,3312
-Xj7cDgppmk,News & Politics,184744,1504,299,202
-XpDlpyul_o,Entertainment,3127058,72133,4037,19476
-XqfK0PlrCQ,Sports,289378,4273,231,500
-XsypSakaPI,Sports,60123,3016,301,295
-XvERpfJoC4,People & Blogs,236353,15858,235,2457
-XyzbFwH8Bg,Sports,413694,11299,109,390
-XzPW9JEueg,Gaming,114857,10008,120,729
-Y2Mi2iAVMY,Film & Animation,12700756,488153,8177,42271
-Y4hOa-KrrY,Howto & Style,283809,19171,86,807
-YB0NrbEVXc,News & Politics,313696,13831,2166,4224
-YC4gx2ImN8,Sports,280283,28137,207,938
-YFlav2G1bY,Film & Animation,501581,9310,145,1299
-YQD2XwsNTo,Education,457027,28478,2763,1164
-YR79Uv0-fc,Sports,494637,6210,98,426
-YS4pgvLJe0,Howto & Style,537091,9274,22576,1194
-YTgFUNwRKk,Music,1128840,88349,467,4510
-YVqPo4WOWQ,Entertainment,2204235,91789,1574,808
-YY-PqPPeAE,Howto & Style,30107,3707,28,333
-Y_LkxA6uPA,Entertainment,728808,78319,549,4198
-YhAaGWYow8,Entertainment,92656,6414,56,837
-YiziqBZpXw,Entertainment,3083020,155134,7552,6813
-Yk4eeTpJKQ,Autos & Vehicles,2463218,143791,3259,10460
-Ykbuoj6_iE,Sports,290520,28615,308,1036
-YmFT6w9QOU,Entertainment,80039,18229,163,0
-YrIcTJ6O_w,News & Politics,74736,8737,211,931
-YrK6IY-4-o,Gaming,714659,53071,1271,4870
-Ys4zp-cQOU,Science & Technology,1494188,49069,3918,4510
-YuIqvjcZEs,Music,93436,1958,20,513
-YwZsqORM5A,Entertainment,366007,2337,175,163
-YwcJ6N4wcM,Sports,149817,1296,29,353
-YzxSIQAg00,,45811,4315,105,749
-Z1nLBXmTpo,Music,195591,10697,153,801
-Z3Y3EcpJi4,Music,12755566,684663,16141,32218
-ZDEmuPjQCw,Entertainment,321764,5180,177,636
-ZDZtBRTyeI,News & Politics,1726632,56586,2467,7964
-ZETejVCpvA,Comedy,1786282,162031,2074,4027
-ZGYGA5oWj8,Music,381819,94177,109,4699
-ZK-U3Ofr1A,Science & Technology,93311,2671,233,517
-ZLD9985ia0,Entertainment,485883,36007,564,3214
-ZNnA3-8wEQ,People & Blogs,525125,72519,1929,4472
-ZXthFTmho4,People & Blogs,195718,16756,625,898
-ZXus1q7uUs,News & Politics,44955,383,52,44
-Zeyodzl0qo,Comedy,245396,13917,573,1377
-ZgaHS-s0m8,Sports,193564,7483,124,408
-ZmPjb5-u6Y,Music,3938502,265078,4472,8136
-ZpZ5y1F7KM,Entertainment,290245,29059,646,1900
-ZyEfZ0vt48,Entertainment,704040,35786,2535,6067
-ZyxIKkxjF0,Sports,449243,11174,1012,2739
-_0c4FTC6xY,People & Blogs,740786,110765,2062,39004
-_4WP-l7ie8,Entertainment,960719,174965,2546,9972
-_4mP-Dejic,People & Blogs,551123,9107,158,503
-_4xT-6BeAk,Entertainment,1392298,22887,1457,590
-_5LIRgmWkc,Entertainment,317413,22806,759,4090
-_6R7Rswb_c,Film & Animation,323841,1415,435,106
-_GrdsnIge4,Sports,727587,7964,178,565
-_P2JDJNgxk,Film & Animation,112540,719,154,32
-_Q5-2aRQHc,News & Politics,791026,4614,4188,0
-_QBp-JKsyo,Sports,1261899,86555,785,4036
-_QbXK3_5Go,Music,183229,22492,188,2778
-_SFnlz-77U,Howto & Style,426511,10655,517,351
-_YDVy48HAI,Entertainment,822664,9443,526,100
-__4rgEeILg,Entertainment,275822,22681,211,1204
-_attUbB6pw,Entertainment,975580,42318,657,1583
-_beB-sUdO0,People & Blogs,487872,9091,1278,960
-_bz76v7tJg,Gaming,50325,7757,673,237
-_moru6xbm4,Howto & Style,57637,2981,78,383
-_oiMkBwoKU,People & Blogs,3139515,119719,6073,1531
-_xJRH8iPx0,Music,1550680,80735,1413,3970
-_ytTC5-S7s,Music,332451,13831,7095,1505
-a-yABthITc,Entertainment,371481,41056,1596,1846
-a4DoUZlatQ,Entertainment,125715,1522,86,98
-a4zH0kmPFo,Entertainment,189689,5172,178,756
-a8KsDyRxuo,Music,186915,8103,140,395
-aAsD6C-JiU,Entertainment,536149,18969,340,2561
-aCJtxibSpA,People & Blogs,1018820,59528,1079,4145
-aErzz-5zfI,Music,1440090,150799,801,9881
-aFqykEIINY,Music,113164,34869,43,4799
-aIs10zRtL8,Howto & Style,234099,4336,213,207
-aJYAv2_R68,Gaming,4494448,581696,8760,52427
-aREKzNsr0I,Entertainment,1517650,200696,1984,13408
-aToDFwlM1Y,People & Blogs,461896,35908,473,4958
-aV-hsXPZck,People & Blogs,430666,0,0,0
-aW-jS7Yup0,News & Politics,446438,8953,598,729
-a_2irKpCzQ,Film & Animation,34319,4799,8,370
-a_nzVieufc,Entertainment,774022,28251,624,3063
-a_uyxDEuYk,Science & Technology,370133,6179,457,806
-aesLHy5guI,Pets & Animals,508113,3767,80,513
-ahAA08V1Pk,Entertainment,348929,51485,1423,1180
-ai2nVIbDbY,People & Blogs,416215,12842,245,793
-amdt0LcGps,Howto & Style,193040,4644,124,284
-amvtf3ycGc,Comedy,45831,4563,30,238
-awsIZBtwOs,Sports,122529,2359,49,209
-b0ChLlP3eo,Autos & Vehicles,106481,2746,265,733
-b2hHfhV5D4,People & Blogs,549308,98506,969,4090
-b77ys1WLtU,Sports,170612,9870,494,2001
-bCOVjvnB9I,Entertainment,224527,16714,597,3815
-bCiD4QGSvQ,Music,219281,23990,278,1386
-bHp-v8KUtQ,Entertainment,445603,3523,242,109
-bLoSy6ZLXA,News & Politics,54750,535,149,397
-bNGv8pGrgw,Science & Technology,44504,806,83,60
-bNL86bJrD8,Science & Technology,408829,70405,2099,32128
-bOgRlshK5o,Comedy,54886,7893,34,601
-bQLE0o9z9k,Entertainment,619176,22709,594,17159
-bRdLEOpOwE,Entertainment,213459,18717,118,1117
-bX1RmeN1Hc,Sports,76371,4259,82,459
-bZxO5Dn9x0,Entertainment,897818,39787,1730,0
-bhj0Z6x4W0,News & Politics,130553,1418,244,449
-bn7MLPFYrQ,Sports,2421617,24664,1127,5181
-bp4WtafQh4,Gaming,4205847,198466,6188,22378
-byIDJFnqBc,News & Politics,137263,7951,222,2466
-bz76tJLDqA,Entertainment,459662,13726,8724,3889
-bzlp4CQnKk,Entertainment,443351,11999,109,434
-c-5yluoVaM,People & Blogs,477679,9638,301,721
-c-WiQj8QU8,Science & Technology,384904,9131,148,910
-c3IknTKHTg,Sports,194752,11246,132,179
-c6TMmsLCxg,Music,4717364,80023,8169,9469
-c8OIz4Awwo,Entertainment,926063,14685,570,313
-cABTMPMkFE,Entertainment,40497,3263,35,219
-cHuWaWTAsc,Music,292131,7247,283,900
-cMFVNFYWMk,Music,1537507,79114,7244,29469
-cMabvbWgE0,Sports,675503,9410,204,693
-cNxCmuAyBM,Entertainment,728417,6674,813,320
-cRjJ3kPadI,Gaming,886606,101044,698,31622
-cVAHtiIo2w,Autos & Vehicles,1251884,54188,742,3771
-cX1lbQa0aA,Entertainment,824690,16708,989,1215
-ceaZptjwmU,News & Politics,699660,20388,914,1869
-cgLKR1bHhY,News & Politics,1883509,20641,1932,1127
-cht5WXJcto,Film & Animation,416952,1717,517,128
-cj7saDS_YI,Entertainment,61298,8439,84,1979
-ct-bw7vQu4,People & Blogs,2334589,125126,3096,8011
-cuhdIbmH5w,Sports,113833,2369,29,267
-d-KlRpnDGo,Film & Animation,75538,405,49,34
-d-L2qqVr5M,Sports,236991,3354,96,962
-d0pixMOg9M,Sports,414912,10924,395,2397
-d11J5o8_oA,Sports,238042,5178,134,354
-d2Yej5oCKk,Entertainment,339925,15579,233,642
-d6pmlEBwoM,People & Blogs,893759,85883,2492,16022
-d9Qa8D_cds,Pets & Animals,102505,6659,66,388
-dBPLgpC-tk,People & Blogs,565833,9395,221,522
-dJPAsqyICQ,Sports,738247,5180,544,1265
-dK577E_-Wg,Film & Animation,475365,18778,358,1411
-dNvMYZkIvA,Comedy,666167,97373,666,1721
-dS1eG7nI6g,Sports,754466,82559,976,2952
-dYSABYeVsQ,Gaming,779886,77099,798,237
-dZw8iP3RV8,Howto & Style,181527,6086,28,296
-d_0t62m1X8,Gaming,4518785,535732,11519,49171
-dbS6Huiot8,Howto & Style,436686,26567,415,1314
-dbz0l9KGNU,Entertainment,382669,27872,696,1405
-dfiSN6NyJI,Howto & Style,71847,11553,110,403
-dgAjB0s_I8,Travel & Events,241121,7190,350,864
-dgD4LDGxrY,Sports,56662,435,15,4
-doMw8xWMVE,Gaming,473577,11313,456,1392
-du3p0ACBaE,Music,604094,14684,864,1284
-duggs26qWI,People & Blogs,71563,11552,97,230
-duhtGyQjlg,Entertainment,458573,36540,815,2646
-dv7C6xR_fY,Entertainment,55984,1043,88,171
-e-KajNtGz0,Sports,733321,4797,251,2008
-e12huqoR94,,80354,5423,155,469
-e59qf5KUak,People & Blogs,94310,3504,57,304
-e94FLkA9GU,News & Politics,123290,8968,932,277
-eAdQFQfshM,Gaming,542409,5706,90,1090
-eTAgSOqpNw,Comedy,258918,6193,160,669
-eVdrcg2k_c,News & Politics,274296,26990,696,3009
-eW6z37xKB8,Film & Animation,116784,1407,79,280
-eX-Tsf-1CQ,Music,5111561,57260,1515,3001
-eYZhkIQ_0c,Entertainment,163926,4458,95,5
-eZgnWAQiz0,Entertainment,997044,29947,1554,2645
-eax_c-kfwo,People & Blogs,47425,3615,1084,422
-ekdESp65us,Film & Animation,103163,1076,197,0
-ektHiMoKxU,Gaming,1455821,58912,1289,5809
-elfg37IwFk,People & Blogs,143659,3954,1620,4173
-enkSJZGIIA,News & Politics,293716,5909,784,1318
-epUwnQyqxY,Entertainment,272676,5165,64,441
-epu387XPhg,Entertainment,709765,13060,276,621
-eqvMjXz0nA,Autos & Vehicles,40890,1822,91,235
-ethh2vSbnQ,Sports,180662,3323,64,201
-ewm56D9DzY,Film & Animation,21733144,340431,6711,0
-eynCPJidOI,Travel & Events,530484,24927,483,1356
-f-QaflhwYE,Sports,28336,648,8,53
-f0BgJS8qLU,Gaming,474629,7476,87,2241
-f3A7dFDn1Q,People & Blogs,47002,3143,65,148
-f4P1L1VGFM,Autos & Vehicles,405358,9877,908,3927
-f6coT6OF_M,People & Blogs,897796,98618,1173,4918
-f6gNBh9O0s,People & Blogs,595307,29241,3942,1574
-f9C7imFnw8,Entertainment,152441,2706,188,242
-fApfK5xywY,Autos & Vehicles,84483,3919,533,541
-fBwhnhTIcE,Entertainment,64530,2843,60,130
-fCxQb4VE9Y,News & Politics,3980112,171144,9812,7356
-fN6e8YOvbQ,Comedy,353805,27156,276,892
-fQxHFOxtlk,Sports,271038,10313,379,1860
-fVvYgvAvps,Sports,245497,4919,140,1485
-fVznE1zNFw,Entertainment,210222,18936,403,279
-f_HtMZ-cMM,Sports,237852,1366,43,683
-faRIypcZaY,Entertainment,3847680,81769,2486,13757
-fhox1ZC91E,Comedy,552811,51039,1584,1027
-fitQWc6uvM,Entertainment,253004,1526,36,826
-frGk_VuO2U,Music,1385911,110987,2031,4521
-fz_IPrVFU4,Sports,766443,9689,314,1912
-g3xOSjolGo,Entertainment,393550,2386,535,1644
-g88odXOrHA,Sports,1093482,17840,484,2430
-g9rOAUbH2g,Sports,743034,53466,991,2699
-gEeOQz2Mcw,Howto & Style,315297,27197,225,639
-gKcyeWHrFI,Music,235417,5650,259,849
-gMzS6FmVEM,Howto & Style,318451,30610,249,1443
-gWaPFmQr8E,Entertainment,203773,2089,90,401
-gXuy95I1D4,News & Politics,309544,15966,321,1417
-gbNPA9tcWI,Comedy,113984,7196,65,547
-gdJWkrlfa4,Music,94416,5218,27,159
-gh6900CpPc,Entertainment,328391,19809,143,1461
-gha-P0L3-k,Entertainment,113449,6629,34,713
-giJxuSopM8,Pets & Animals,593658,24311,1107,1457
-gjbYXcFNy8,Entertainment,505194,3572,1044,1431
-go0eNgMzhQ,Music,451423,44420,367,1323
-gtAC-eIDk4,Entertainment,2170622,121612,5914,6328
-gvb6Kt4R3k,Entertainment,3538377,52326,1613,3192
-h-coFHr1jw,Howto & Style,71692,535,42,6
-h1qsb309LU,Music,886469,175555,3485,5641
-h2gy4k-NIM,Sports,403079,1153,82,327
-h3jvEq4EhU,Entertainment,1173787,94812,1241,1627
-h9fY8j22yg,Entertainment,2839067,39139,6779,2860
-hAztPfxZEk,Entertainment,545420,31190,622,1813
-hDOvRpwvUQ,People & Blogs,45330,2588,87,128
-hLNznvZWv8,Music,26443135,68987,14937,11501
-hLcGwBIToQ,Sports,391221,15142,301,1246
-hM9iqaMfoQ,Entertainment,311181,14803,425,502
-hQN4VqE_EM,Sports,403391,7698,142,797
-hROT9gx_Cc,Entertainment,177303,10579,453,1163
-hXs3Z4JHK4,Entertainment,3307604,541366,9702,41740
-hZCZJPnvPM,Pets & Animals,228886,4948,279,529
-h_KgcbPeQU,Comedy,153642,17276,703,460
-hl0taByHlc,Music,4377230,135746,2067,3832
-hntCOQ-eSg,Entertainment,181370,27879,219,376
-hoLr8hKfDY,Film & Animation,2751765,62064,2405,4047
-hqCkUwZFLg,News & Politics,74398,7112,464,225
-htBsdr2AW4,Sports,83719,2829,226,110
-hyed108bb0,Education,735289,24054,933,1444
-hzaVBesXyY,Music,5183088,237186,25198,42969
-i2XbpHM9UM,People & Blogs,212480,3571,144,167
-i9J9yygQ6M,Music,512381,20132,330,809
-i9QwucsmSA,Entertainment,77151,8225,127,434
-iA0TzyZUeo,Entertainment,2055550,19238,4494,3403
-iAv_MqokCk,Comedy,1144605,115948,1469,2525
-iBxv9P9wec,Science & Technology,627768,69269,1865,5561
-iCUyOqMyF8,Howto & Style,1829566,122654,1574,8053
-iDkf12mQ4s,Entertainment,561389,56318,1065,1724
-iDtpGu-MNs,Autos & Vehicles,249113,7027,669,1056
-iMjRx_JkVE,Music,790329,6194,283,928
-iOMy0sEXg8,Howto & Style,360662,1843,460,72
-iQEKtOd6cM,Gaming,15740572,1551059,4428,7052
-iQvKMRz6aE,Entertainment,2332722,155692,4262,4792
